Datum;Zeit;Time;Wirkenergie(kWh)
20.03.2024;02:38:41;2024-03-20T02:38:41+01:00;6.366
20.03.2024;02:33:41;2024-03-20T02:33:41+01:00;6.366
20.03.2024;02:28:41;2024-03-20T02:28:41+01:00;6.366
20.03.2024;02:23:41;2024-03-20T02:23:41+01:00;6.366
20.03.2024;02:18:41;2024-03-20T02:18:41+01:00;6.366
20.03.2024;02:13:41;2024-03-20T02:13:41+01:00;6.366
20.03.2024;02:08:41;2024-03-20T02:08:41+01:00;6.365
20.03.2024;02:03:41;2024-03-20T02:03:41+01:00;6.365
20.03.2024;01:58:41;2024-03-20T01:58:41+01:00;6.365
20.03.2024;01:53:41;2024-03-20T01:53:41+01:00;6.365
20.03.2024;01:48:41;2024-03-20T01:48:41+01:00;6.358
20.03.2024;01:43:41;2024-03-20T01:43:41+01:00;6.348
20.03.2024;01:38:41;2024-03-20T01:38:41+01:00;6.348
20.03.2024;01:33:41;2024-03-20T01:33:41+01:00;6.348
20.03.2024;01:28:41;2024-03-20T01:28:41+01:00;6.348
20.03.2024;01:23:41;2024-03-20T01:23:41+01:00;6.348
20.03.2024;01:18:41;2024-03-20T01:18:41+01:00;6.348
20.03.2024;01:13:41;2024-03-20T01:13:41+01:00;6.348
20.03.2024;01:08:41;2024-03-20T01:08:41+01:00;6.348
20.03.2024;01:03:41;2024-03-20T01:03:41+01:00;6.348
20.03.2024;00:58:41;2024-03-20T00:58:41+01:00;6.347
20.03.2024;00:53:41;2024-03-20T00:53:41+01:00;6.347
20.03.2024;00:48:41;2024-03-20T00:48:41+01:00;6.342
20.03.2024;00:43:41;2024-03-20T00:43:41+01:00;6.332
20.03.2024;00:38:41;2024-03-20T00:38:41+01:00;6.33
20.03.2024;00:33:41;2024-03-20T00:33:41+01:00;6.33
20.03.2024;00:28:41;2024-03-20T00:28:41+01:00;6.33
20.03.2024;00:23:41;2024-03-20T00:23:41+01:00;6.33
20.03.2024;00:18:41;2024-03-20T00:18:41+01:00;6.33
20.03.2024;00:13:41;2024-03-20T00:13:41+01:00;6.33
20.03.2024;00:08:41;2024-03-20T00:08:41+01:00;6.33
20.03.2024;00:03:41;2024-03-20T00:03:41+01:00;6.33
19.03.2024;23:58:41;2024-03-19T23:58:41+01:00;6.33
19.03.2024;23:53:41;2024-03-19T23:53:41+01:00;6.329
19.03.2024;23:48:41;2024-03-19T23:48:41+01:00;6.325
19.03.2024;23:43:41;2024-03-19T23:43:41+01:00;6.314
19.03.2024;23:38:41;2024-03-19T23:38:41+01:00;6.313
19.03.2024;23:33:41;2024-03-19T23:33:41+01:00;6.312
19.03.2024;23:28:41;2024-03-19T23:28:41+01:00;6.312
19.03.2024;23:23:41;2024-03-19T23:23:41+01:00;6.312
19.03.2024;23:18:41;2024-03-19T23:18:41+01:00;6.312
19.03.2024;23:13:41;2024-03-19T23:13:41+01:00;6.312
19.03.2024;23:08:41;2024-03-19T23:08:41+01:00;6.312
19.03.2024;23:03:41;2024-03-19T23:03:41+01:00;6.312
19.03.2024;22:58:41;2024-03-19T22:58:41+01:00;6.312
19.03.2024;22:53:41;2024-03-19T22:53:41+01:00;6.312
19.03.2024;22:48:41;2024-03-19T22:48:41+01:00;6.307
19.03.2024;22:43:41;2024-03-19T22:43:41+01:00;6.297
19.03.2024;22:38:41;2024-03-19T22:38:41+01:00;6.295
19.03.2024;22:33:41;2024-03-19T22:33:41+01:00;6.295
19.03.2024;22:28:41;2024-03-19T22:28:41+01:00;6.295
19.03.2024;22:23:41;2024-03-19T22:23:41+01:00;6.294
19.03.2024;22:18:41;2024-03-19T22:18:41+01:00;6.294
19.03.2024;22:13:41;2024-03-19T22:13:41+01:00;6.294
19.03.2024;22:08:41;2024-03-19T22:08:41+01:00;6.294
19.03.2024;22:03:41;2024-03-19T22:03:41+01:00;6.294
19.03.2024;21:58:41;2024-03-19T21:58:41+01:00;6.294
19.03.2024;21:53:41;2024-03-19T21:53:41+01:00;6.294
19.03.2024;21:48:41;2024-03-19T21:48:41+01:00;6.289
19.03.2024;21:43:41;2024-03-19T21:43:41+01:00;6.279
19.03.2024;21:38:41;2024-03-19T21:38:41+01:00;6.277
19.03.2024;21:33:41;2024-03-19T21:33:41+01:00;6.277
19.03.2024;21:28:41;2024-03-19T21:28:41+01:00;6.277
19.03.2024;21:23:41;2024-03-19T21:23:41+01:00;6.277
19.03.2024;21:18:41;2024-03-19T21:18:41+01:00;6.276
19.03.2024;21:13:41;2024-03-19T21:13:41+01:00;6.276
19.03.2024;21:08:41;2024-03-19T21:08:41+01:00;6.276
19.03.2024;21:03:41;2024-03-19T21:03:41+01:00;6.276
19.03.2024;20:58:41;2024-03-19T20:58:41+01:00;6.276
19.03.2024;20:53:41;2024-03-19T20:53:41+01:00;6.276
19.03.2024;20:48:41;2024-03-19T20:48:41+01:00;6.271
19.03.2024;20:43:41;2024-03-19T20:43:41+01:00;6.261
19.03.2024;20:38:41;2024-03-19T20:38:41+01:00;6.259
19.03.2024;20:33:41;2024-03-19T20:33:41+01:00;6.259
19.03.2024;20:28:41;2024-03-19T20:28:41+01:00;6.259
19.03.2024;20:23:41;2024-03-19T20:23:41+01:00;6.259
19.03.2024;20:18:41;2024-03-19T20:18:41+01:00;6.259
19.03.2024;20:13:41;2024-03-19T20:13:41+01:00;6.259
19.03.2024;20:08:41;2024-03-19T20:08:41+01:00;6.259
19.03.2024;20:03:41;2024-03-19T20:03:41+01:00;6.258
19.03.2024;19:58:41;2024-03-19T19:58:41+01:00;6.258
19.03.2024;19:53:41;2024-03-19T19:53:41+01:00;6.258
19.03.2024;19:48:41;2024-03-19T19:48:41+01:00;6.253
19.03.2024;19:43:41;2024-03-19T19:43:41+01:00;6.243
19.03.2024;19:38:41;2024-03-19T19:38:41+01:00;6.241
19.03.2024;19:33:41;2024-03-19T19:33:41+01:00;6.241
19.03.2024;19:28:41;2024-03-19T19:28:41+01:00;6.241
19.03.2024;19:23:41;2024-03-19T19:23:41+01:00;6.241
19.03.2024;19:18:41;2024-03-19T19:18:41+01:00;6.241
19.03.2024;19:13:41;2024-03-19T19:13:41+01:00;6.241
19.03.2024;19:08:41;2024-03-19T19:08:41+01:00;6.241
19.03.2024;19:03:41;2024-03-19T19:03:41+01:00;6.241
19.03.2024;18:58:41;2024-03-19T18:58:41+01:00;6.241
19.03.2024;18:53:41;2024-03-19T18:53:41+01:00;6.24
19.03.2024;18:48:41;2024-03-19T18:48:41+01:00;6.237
19.03.2024;18:43:41;2024-03-19T18:43:41+01:00;6.226
19.03.2024;18:38:41;2024-03-19T18:38:41+01:00;6.224
19.03.2024;18:33:41;2024-03-19T18:33:41+01:00;6.223
19.03.2024;18:28:41;2024-03-19T18:28:41+01:00;6.223
19.03.2024;18:23:41;2024-03-19T18:23:41+01:00;6.223
19.03.2024;18:18:41;2024-03-19T18:18:41+01:00;6.223
19.03.2024;18:13:41;2024-03-19T18:13:41+01:00;6.223
19.03.2024;18:08:41;2024-03-19T18:08:41+01:00;6.223
19.03.2024;18:03:41;2024-03-19T18:03:41+01:00;6.223
19.03.2024;17:58:41;2024-03-19T17:58:41+01:00;6.223
19.03.2024;17:53:41;2024-03-19T17:53:41+01:00;6.223
19.03.2024;17:48:41;2024-03-19T17:48:41+01:00;6.219
19.03.2024;17:43:41;2024-03-19T17:43:41+01:00;6.209
19.03.2024;17:38:41;2024-03-19T17:38:41+01:00;6.206
19.03.2024;17:33:41;2024-03-19T17:33:41+01:00;6.206
19.03.2024;17:28:41;2024-03-19T17:28:41+01:00;6.206
19.03.2024;17:23:41;2024-03-19T17:23:41+01:00;6.205
19.03.2024;17:18:41;2024-03-19T17:18:41+01:00;6.205
19.03.2024;17:13:41;2024-03-19T17:13:41+01:00;6.205
19.03.2024;17:08:41;2024-03-19T17:08:41+01:00;6.205
19.03.2024;17:03:41;2024-03-19T17:03:41+01:00;6.205
19.03.2024;16:58:41;2024-03-19T16:58:41+01:00;6.205
19.03.2024;16:53:41;2024-03-19T16:53:41+01:00;6.205
19.03.2024;16:48:41;2024-03-19T16:48:41+01:00;6.203
19.03.2024;16:43:41;2024-03-19T16:43:41+01:00;6.193
19.03.2024;16:38:41;2024-03-19T16:38:41+01:00;6.188
19.03.2024;16:33:41;2024-03-19T16:33:41+01:00;6.188
19.03.2024;16:28:41;2024-03-19T16:28:41+01:00;6.188
19.03.2024;16:23:41;2024-03-19T16:23:41+01:00;6.188
19.03.2024;16:18:41;2024-03-19T16:18:41+01:00;6.187
19.03.2024;16:13:41;2024-03-19T16:13:41+01:00;6.187
19.03.2024;16:08:41;2024-03-19T16:08:41+01:00;6.187
19.03.2024;16:03:41;2024-03-19T16:03:41+01:00;6.187
19.03.2024;15:58:41;2024-03-19T15:58:41+01:00;6.187
19.03.2024;15:53:41;2024-03-19T15:53:41+01:00;6.187
19.03.2024;15:48:41;2024-03-19T15:48:41+01:00;6.184
19.03.2024;15:43:41;2024-03-19T15:43:41+01:00;6.174
19.03.2024;15:38:41;2024-03-19T15:38:41+01:00;6.17
19.03.2024;15:33:41;2024-03-19T15:33:41+01:00;6.17
19.03.2024;15:28:41;2024-03-19T15:28:41+01:00;6.17
19.03.2024;15:23:41;2024-03-19T15:23:41+01:00;6.17
19.03.2024;15:18:41;2024-03-19T15:18:41+01:00;6.17
19.03.2024;15:13:41;2024-03-19T15:13:41+01:00;6.17
19.03.2024;15:08:41;2024-03-19T15:08:41+01:00;6.17
19.03.2024;15:03:41;2024-03-19T15:03:41+01:00;6.17
19.03.2024;14:58:41;2024-03-19T14:58:41+01:00;6.169
19.03.2024;14:53:41;2024-03-19T14:53:41+01:00;6.169
19.03.2024;14:48:41;2024-03-19T14:48:41+01:00;6.167
19.03.2024;14:43:41;2024-03-19T14:43:41+01:00;6.156
19.03.2024;14:38:41;2024-03-19T14:38:41+01:00;6.152
