Datum;Zeit;Time;Wirkenergie(kWh)
19.03.2024;13:39:12;2024-03-19T13:39:12+01:00;5.40
19.03.2024;13:34:12;2024-03-19T13:34:12+01:00;5.40
19.03.2024;13:29:12;2024-03-19T13:29:12+01:00;5.40
19.03.2024;13:24:12;2024-03-19T13:24:12+01:00;5.40
19.03.2024;13:19:12;2024-03-19T13:19:12+01:00;5.40
19.03.2024;13:14:12;2024-03-19T13:14:12+01:00;5.40
19.03.2024;13:09:12;2024-03-19T13:09:12+01:00;5.40
19.03.2024;13:04:12;2024-03-19T13:04:12+01:00;5.40
19.03.2024;12:59:12;2024-03-19T12:59:12+01:00;5.40
19.03.2024;12:54:12;2024-03-19T12:54:12+01:00;5.40
19.03.2024;12:49:12;2024-03-19T12:49:12+01:00;5.40
19.03.2024;12:44:12;2024-03-19T12:44:12+01:00;5.40
19.03.2024;12:39:12;2024-03-19T12:39:12+01:00;5.40
19.03.2024;12:34:12;2024-03-19T12:34:12+01:00;5.40
19.03.2024;12:29:12;2024-03-19T12:29:12+01:00;5.40
19.03.2024;12:24:12;2024-03-19T12:24:12+01:00;5.40
19.03.2024;12:19:12;2024-03-19T12:19:12+01:00;5.40
19.03.2024;12:14:12;2024-03-19T12:14:12+01:00;5.40
19.03.2024;12:09:12;2024-03-19T12:09:12+01:00;5.40
19.03.2024;12:04:12;2024-03-19T12:04:12+01:00;5.40
19.03.2024;11:59:12;2024-03-19T11:59:12+01:00;5.40
19.03.2024;11:54:12;2024-03-19T11:54:12+01:00;5.40
19.03.2024;11:49:11;2024-03-19T11:49:11+01:00;5.40
19.03.2024;11:44:12;2024-03-19T11:44:12+01:00;5.40
19.03.2024;11:39:12;2024-03-19T11:39:12+01:00;5.40
19.03.2024;11:34:11;2024-03-19T11:34:11+01:00;5.40
19.03.2024;11:29:12;2024-03-19T11:29:12+01:00;5.40
19.03.2024;11:24:11;2024-03-19T11:24:11+01:00;5.40
19.03.2024;11:19:11;2024-03-19T11:19:11+01:00;5.40
19.03.2024;11:14:11;2024-03-19T11:14:11+01:00;5.40
19.03.2024;11:09:11;2024-03-19T11:09:11+01:00;5.40
19.03.2024;11:04:11;2024-03-19T11:04:11+01:00;5.40
19.03.2024;10:59:11;2024-03-19T10:59:11+01:00;5.40
19.03.2024;10:54:11;2024-03-19T10:54:11+01:00;5.40
19.03.2024;10:49:11;2024-03-19T10:49:11+01:00;5.40
19.03.2024;10:44:11;2024-03-19T10:44:11+01:00;5.40
19.03.2024;10:39:11;2024-03-19T10:39:11+01:00;5.40
19.03.2024;10:34:11;2024-03-19T10:34:11+01:00;5.40
19.03.2024;10:29:11;2024-03-19T10:29:11+01:00;5.40
19.03.2024;10:24:11;2024-03-19T10:24:11+01:00;5.40
19.03.2024;10:19:11;2024-03-19T10:19:11+01:00;5.40
19.03.2024;10:14:11;2024-03-19T10:14:11+01:00;5.40
19.03.2024;10:09:11;2024-03-19T10:09:11+01:00;5.40
19.03.2024;10:04:11;2024-03-19T10:04:11+01:00;5.40
19.03.2024;09:59:11;2024-03-19T09:59:11+01:00;5.40
19.03.2024;09:54:11;2024-03-19T09:54:11+01:00;5.40
19.03.2024;09:49:11;2024-03-19T09:49:11+01:00;5.40
19.03.2024;09:44:11;2024-03-19T09:44:11+01:00;5.40
19.03.2024;09:39:11;2024-03-19T09:39:11+01:00;5.40
19.03.2024;09:34:11;2024-03-19T09:34:11+01:00;5.40
19.03.2024;09:29:11;2024-03-19T09:29:11+01:00;5.40
19.03.2024;09:24:11;2024-03-19T09:24:11+01:00;5.40
19.03.2024;09:19:11;2024-03-19T09:19:11+01:00;5.40
