Datum;Zeit;Time;Lu_Gecko - microwave(02Alex) Wirkenergie(kWh)
01.01.2024;00:32:11;2024-01-01T00:32:11+01:00;2.097
01.01.2024;00:27:11;2024-01-01T00:27:11+01:00;2.097
01.01.2024;00:22:11;2024-01-01T00:22:11+01:00;2.097
01.01.2024;00:17:11;2024-01-01T00:17:11+01:00;2.097
01.01.2024;00:12:11;2024-01-01T00:12:11+01:00;2.097
01.01.2024;00:07:11;2024-01-01T00:07:11+01:00;2.097
01.01.2024;00:02:11;2024-01-01T00:02:11+01:00;2.097
31.12.2023;23:57:11;2023-12-31T23:57:11+01:00;2.097
31.12.2023;23:52:11;2023-12-31T23:52:11+01:00;2.097
31.12.2023;23:47:11;2023-12-31T23:47:11+01:00;2.097
31.12.2023;23:42:11;2023-12-31T23:42:11+01:00;2.097
31.12.2023;23:37:11;2023-12-31T23:37:11+01:00;2.097
31.12.2023;23:32:11;2023-12-31T23:32:11+01:00;2.097
31.12.2023;23:27:11;2023-12-31T23:27:11+01:00;2.097
31.12.2023;23:22:11;2023-12-31T23:22:11+01:00;2.097
31.12.2023;23:17:11;2023-12-31T23:17:11+01:00;2.097
31.12.2023;23:12:11;2023-12-31T23:12:11+01:00;2.097
31.12.2023;23:07:11;2023-12-31T23:07:11+01:00;2.097
31.12.2023;23:02:11;2023-12-31T23:02:11+01:00;2.097
31.12.2023;22:57:11;2023-12-31T22:57:11+01:00;2.097
31.12.2023;22:52:11;2023-12-31T22:52:11+01:00;2.097
31.12.2023;22:47:11;2023-12-31T22:47:11+01:00;2.097
31.12.2023;22:42:11;2023-12-31T22:42:11+01:00;2.097
31.12.2023;22:37:11;2023-12-31T22:37:11+01:00;2.097
31.12.2023;22:32:11;2023-12-31T22:32:11+01:00;2.097
31.12.2023;22:27:11;2023-12-31T22:27:11+01:00;2.097
31.12.2023;22:22:11;2023-12-31T22:22:11+01:00;2.097
31.12.2023;22:17:11;2023-12-31T22:17:11+01:00;2.097
31.12.2023;22:12:11;2023-12-31T22:12:11+01:00;2.097
31.12.2023;22:07:11;2023-12-31T22:07:11+01:00;2.097
31.12.2023;22:02:11;2023-12-31T22:02:11+01:00;2.097
31.12.2023;21:57:11;2023-12-31T21:57:11+01:00;2.097
31.12.2023;21:52:11;2023-12-31T21:52:11+01:00;2.097
31.12.2023;21:47:11;2023-12-31T21:47:11+01:00;2.097
31.12.2023;21:42:11;2023-12-31T21:42:11+01:00;2.097
31.12.2023;21:37:11;2023-12-31T21:37:11+01:00;2.097
31.12.2023;21:32:11;2023-12-31T21:32:11+01:00;2.097
31.12.2023;21:27:11;2023-12-31T21:27:11+01:00;2.097
31.12.2023;21:22:11;2023-12-31T21:22:11+01:00;2.097
31.12.2023;21:17:11;2023-12-31T21:17:11+01:00;2.097
31.12.2023;21:12:11;2023-12-31T21:12:11+01:00;2.097
31.12.2023;21:07:11;2023-12-31T21:07:11+01:00;2.097
31.12.2023;21:02:11;2023-12-31T21:02:11+01:00;2.097
31.12.2023;20:57:11;2023-12-31T20:57:11+01:00;2.097
31.12.2023;20:52:11;2023-12-31T20:52:11+01:00;2.097
31.12.2023;20:47:11;2023-12-31T20:47:11+01:00;2.097
31.12.2023;20:42:11;2023-12-31T20:42:11+01:00;2.097
31.12.2023;20:37:11;2023-12-31T20:37:11+01:00;2.097
31.12.2023;20:32:11;2023-12-31T20:32:11+01:00;2.097
31.12.2023;20:27:11;2023-12-31T20:27:11+01:00;2.097
31.12.2023;20:22:11;2023-12-31T20:22:11+01:00;2.097
31.12.2023;20:17:11;2023-12-31T20:17:11+01:00;2.097
31.12.2023;20:12:11;2023-12-31T20:12:11+01:00;2.097
31.12.2023;20:07:11;2023-12-31T20:07:11+01:00;2.097
31.12.2023;20:02:11;2023-12-31T20:02:11+01:00;2.097
31.12.2023;19:57:11;2023-12-31T19:57:11+01:00;2.097
31.12.2023;19:52:11;2023-12-31T19:52:11+01:00;2.097
31.12.2023;19:47:11;2023-12-31T19:47:11+01:00;2.097
31.12.2023;19:42:11;2023-12-31T19:42:11+01:00;2.097
31.12.2023;19:37:11;2023-12-31T19:37:11+01:00;2.097
31.12.2023;19:32:11;2023-12-31T19:32:11+01:00;2.097
31.12.2023;19:27:11;2023-12-31T19:27:11+01:00;2.097
31.12.2023;19:22:11;2023-12-31T19:22:11+01:00;2.097
31.12.2023;19:17:11;2023-12-31T19:17:11+01:00;2.097
31.12.2023;19:12:11;2023-12-31T19:12:11+01:00;2.097
31.12.2023;19:07:11;2023-12-31T19:07:11+01:00;2.097
31.12.2023;19:02:11;2023-12-31T19:02:11+01:00;2.097
31.12.2023;18:57:11;2023-12-31T18:57:11+01:00;2.097
31.12.2023;18:52:11;2023-12-31T18:52:11+01:00;2.097
31.12.2023;18:47:11;2023-12-31T18:47:11+01:00;2.097
31.12.2023;18:42:11;2023-12-31T18:42:11+01:00;2.097
31.12.2023;18:37:11;2023-12-31T18:37:11+01:00;2.097
31.12.2023;18:32:11;2023-12-31T18:32:11+01:00;2.097
31.12.2023;18:27:11;2023-12-31T18:27:11+01:00;2.097
31.12.2023;18:22:11;2023-12-31T18:22:11+01:00;2.097
31.12.2023;18:17:11;2023-12-31T18:17:11+01:00;2.097
31.12.2023;18:12:11;2023-12-31T18:12:11+01:00;2.097
31.12.2023;18:07:11;2023-12-31T18:07:11+01:00;2.097
31.12.2023;18:02:11;2023-12-31T18:02:11+01:00;2.097
31.12.2023;17:57:11;2023-12-31T17:57:11+01:00;2.097
31.12.2023;17:52:11;2023-12-31T17:52:11+01:00;2.097
31.12.2023;17:47:11;2023-12-31T17:47:11+01:00;2.097
31.12.2023;17:42:11;2023-12-31T17:42:11+01:00;2.097
31.12.2023;17:37:11;2023-12-31T17:37:11+01:00;2.097
31.12.2023;17:32:11;2023-12-31T17:32:11+01:00;2.097
31.12.2023;17:27:11;2023-12-31T17:27:11+01:00;2.097
31.12.2023;17:22:11;2023-12-31T17:22:11+01:00;2.097
31.12.2023;17:17:11;2023-12-31T17:17:11+01:00;2.097
31.12.2023;17:12:11;2023-12-31T17:12:11+01:00;2.097
31.12.2023;17:07:11;2023-12-31T17:07:11+01:00;2.097
31.12.2023;17:02:11;2023-12-31T17:02:11+01:00;2.097
31.12.2023;16:57:11;2023-12-31T16:57:11+01:00;2.097
31.12.2023;16:52:11;2023-12-31T16:52:11+01:00;2.097
31.12.2023;16:47:11;2023-12-31T16:47:11+01:00;2.097
31.12.2023;16:42:11;2023-12-31T16:42:11+01:00;2.097
31.12.2023;16:37:10;2023-12-31T16:37:10+01:00;2.097
31.12.2023;16:32:10;2023-12-31T16:32:10+01:00;2.097
31.12.2023;16:27:10;2023-12-31T16:27:10+01:00;2.097
31.12.2023;16:22:10;2023-12-31T16:22:10+01:00;2.097
31.12.2023;16:17:10;2023-12-31T16:17:10+01:00;2.097
31.12.2023;16:12:10;2023-12-31T16:12:10+01:00;2.097
31.12.2023;16:07:10;2023-12-31T16:07:10+01:00;2.097
31.12.2023;16:02:10;2023-12-31T16:02:10+01:00;2.097
31.12.2023;15:57:10;2023-12-31T15:57:10+01:00;2.097
31.12.2023;15:52:10;2023-12-31T15:52:10+01:00;2.097
31.12.2023;15:47:10;2023-12-31T15:47:10+01:00;2.097
31.12.2023;15:42:10;2023-12-31T15:42:10+01:00;2.097
31.12.2023;15:37:10;2023-12-31T15:37:10+01:00;2.097
31.12.2023;15:32:10;2023-12-31T15:32:10+01:00;2.097
31.12.2023;15:27:10;2023-12-31T15:27:10+01:00;2.097
31.12.2023;15:22:10;2023-12-31T15:22:10+01:00;2.097
31.12.2023;15:17:10;2023-12-31T15:17:10+01:00;2.097
31.12.2023;15:12:10;2023-12-31T15:12:10+01:00;2.097
31.12.2023;15:07:10;2023-12-31T15:07:10+01:00;2.097
31.12.2023;15:02:10;2023-12-31T15:02:10+01:00;2.097
31.12.2023;14:57:10;2023-12-31T14:57:10+01:00;2.097
31.12.2023;14:52:10;2023-12-31T14:52:10+01:00;2.097
31.12.2023;14:47:10;2023-12-31T14:47:10+01:00;2.097
31.12.2023;14:42:10;2023-12-31T14:42:10+01:00;2.097
31.12.2023;14:37:10;2023-12-31T14:37:10+01:00;2.097
31.12.2023;14:32:10;2023-12-31T14:32:10+01:00;2.097
31.12.2023;14:27:10;2023-12-31T14:27:10+01:00;2.097
31.12.2023;14:22:10;2023-12-31T14:22:10+01:00;2.097
31.12.2023;14:17:10;2023-12-31T14:17:10+01:00;2.097
31.12.2023;14:12:10;2023-12-31T14:12:10+01:00;2.097
31.12.2023;14:07:10;2023-12-31T14:07:10+01:00;2.097
31.12.2023;14:02:10;2023-12-31T14:02:10+01:00;2.097
31.12.2023;13:57:10;2023-12-31T13:57:10+01:00;2.097
31.12.2023;13:52:10;2023-12-31T13:52:10+01:00;2.097
31.12.2023;13:47:12;2023-12-31T13:47:12+01:00;2.097
31.12.2023;13:42:10;2023-12-31T13:42:10+01:00;2.097
31.12.2023;13:37:10;2023-12-31T13:37:10+01:00;2.097
31.12.2023;13:32:10;2023-12-31T13:32:10+01:00;2.097
31.12.2023;13:27:10;2023-12-31T13:27:10+01:00;2.097
31.12.2023;13:22:10;2023-12-31T13:22:10+01:00;2.097
31.12.2023;13:17:10;2023-12-31T13:17:10+01:00;2.097
31.12.2023;13:12:10;2023-12-31T13:12:10+01:00;2.097
31.12.2023;13:07:10;2023-12-31T13:07:10+01:00;2.097
31.12.2023;13:02:10;2023-12-31T13:02:10+01:00;2.097
31.12.2023;12:57:10;2023-12-31T12:57:10+01:00;2.097
31.12.2023;12:52:10;2023-12-31T12:52:10+01:00;2.097
31.12.2023;12:47:10;2023-12-31T12:47:10+01:00;2.097
31.12.2023;12:42:10;2023-12-31T12:42:10+01:00;2.097
31.12.2023;12:37:10;2023-12-31T12:37:10+01:00;2.097
31.12.2023;12:32:10;2023-12-31T12:32:10+01:00;2.097
31.12.2023;12:27:10;2023-12-31T12:27:10+01:00;2.097
31.12.2023;12:22:10;2023-12-31T12:22:10+01:00;2.097
31.12.2023;12:17:10;2023-12-31T12:17:10+01:00;2.097
31.12.2023;12:12:10;2023-12-31T12:12:10+01:00;2.097
31.12.2023;12:07:10;2023-12-31T12:07:10+01:00;2.097
31.12.2023;12:02:10;2023-12-31T12:02:10+01:00;2.097
31.12.2023;11:57:10;2023-12-31T11:57:10+01:00;2.097
31.12.2023;11:52:10;2023-12-31T11:52:10+01:00;2.097
31.12.2023;11:47:10;2023-12-31T11:47:10+01:00;2.097
31.12.2023;11:42:10;2023-12-31T11:42:10+01:00;2.097
31.12.2023;11:37:10;2023-12-31T11:37:10+01:00;2.097
31.12.2023;11:32:10;2023-12-31T11:32:10+01:00;2.097
31.12.2023;11:27:10;2023-12-31T11:27:10+01:00;2.097
31.12.2023;11:22:10;2023-12-31T11:22:10+01:00;2.097
31.12.2023;11:17:10;2023-12-31T11:17:10+01:00;2.097
31.12.2023;11:12:10;2023-12-31T11:12:10+01:00;2.097
31.12.2023;11:07:10;2023-12-31T11:07:10+01:00;2.097
31.12.2023;11:02:10;2023-12-31T11:02:10+01:00;2.097
31.12.2023;10:57:10;2023-12-31T10:57:10+01:00;2.097
31.12.2023;10:52:10;2023-12-31T10:52:10+01:00;2.097
31.12.2023;10:47:10;2023-12-31T10:47:10+01:00;2.097
31.12.2023;10:42:10;2023-12-31T10:42:10+01:00;2.097
31.12.2023;10:37:10;2023-12-31T10:37:10+01:00;2.097
31.12.2023;10:32:10;2023-12-31T10:32:10+01:00;2.097
31.12.2023;10:27:10;2023-12-31T10:27:10+01:00;2.097
31.12.2023;10:22:10;2023-12-31T10:22:10+01:00;2.097
31.12.2023;10:17:10;2023-12-31T10:17:10+01:00;2.097
31.12.2023;10:12:10;2023-12-31T10:12:10+01:00;2.097
31.12.2023;10:07:10;2023-12-31T10:07:10+01:00;2.097
31.12.2023;10:02:10;2023-12-31T10:02:10+01:00;2.097
31.12.2023;09:57:10;2023-12-31T09:57:10+01:00;2.097
31.12.2023;09:52:10;2023-12-31T09:52:10+01:00;2.097
31.12.2023;09:47:10;2023-12-31T09:47:10+01:00;2.097
31.12.2023;09:42:10;2023-12-31T09:42:10+01:00;2.097
31.12.2023;09:37:10;2023-12-31T09:37:10+01:00;2.097
31.12.2023;09:32:10;2023-12-31T09:32:10+01:00;2.097
31.12.2023;09:27:10;2023-12-31T09:27:10+01:00;2.097
31.12.2023;09:22:10;2023-12-31T09:22:10+01:00;2.097
31.12.2023;09:17:10;2023-12-31T09:17:10+01:00;2.097
31.12.2023;09:12:10;2023-12-31T09:12:10+01:00;2.097
31.12.2023;09:07:10;2023-12-31T09:07:10+01:00;2.097
31.12.2023;09:02:10;2023-12-31T09:02:10+01:00;2.097
31.12.2023;08:57:10;2023-12-31T08:57:10+01:00;2.097
31.12.2023;08:52:10;2023-12-31T08:52:10+01:00;2.097
31.12.2023;08:47:10;2023-12-31T08:47:10+01:00;2.097
31.12.2023;08:42:10;2023-12-31T08:42:10+01:00;2.097
31.12.2023;08:37:10;2023-12-31T08:37:10+01:00;2.097
31.12.2023;08:32:10;2023-12-31T08:32:10+01:00;2.097
31.12.2023;08:27:10;2023-12-31T08:27:10+01:00;2.097
31.12.2023;08:22:10;2023-12-31T08:22:10+01:00;2.097
31.12.2023;08:17:10;2023-12-31T08:17:10+01:00;2.097
31.12.2023;08:12:10;2023-12-31T08:12:10+01:00;2.097
31.12.2023;08:07:10;2023-12-31T08:07:10+01:00;2.097
31.12.2023;08:02:10;2023-12-31T08:02:10+01:00;2.097
31.12.2023;07:57:10;2023-12-31T07:57:10+01:00;2.097
31.12.2023;07:52:10;2023-12-31T07:52:10+01:00;2.097
31.12.2023;07:47:10;2023-12-31T07:47:10+01:00;2.097
31.12.2023;07:42:10;2023-12-31T07:42:10+01:00;2.097
31.12.2023;07:37:10;2023-12-31T07:37:10+01:00;2.097
31.12.2023;07:32:10;2023-12-31T07:32:10+01:00;2.097
31.12.2023;07:27:10;2023-12-31T07:27:10+01:00;2.097
31.12.2023;07:22:10;2023-12-31T07:22:10+01:00;2.097
31.12.2023;07:17:10;2023-12-31T07:17:10+01:00;2.097
31.12.2023;07:12:10;2023-12-31T07:12:10+01:00;2.097
31.12.2023;07:07:10;2023-12-31T07:07:10+01:00;2.097
31.12.2023;07:02:10;2023-12-31T07:02:10+01:00;2.097
31.12.2023;06:57:10;2023-12-31T06:57:10+01:00;2.097
31.12.2023;06:52:10;2023-12-31T06:52:10+01:00;2.097
31.12.2023;06:47:10;2023-12-31T06:47:10+01:00;2.097
31.12.2023;06:42:10;2023-12-31T06:42:10+01:00;2.097
31.12.2023;06:37:10;2023-12-31T06:37:10+01:00;2.097
31.12.2023;06:32:10;2023-12-31T06:32:10+01:00;2.097
31.12.2023;06:27:10;2023-12-31T06:27:10+01:00;2.097
31.12.2023;06:22:10;2023-12-31T06:22:10+01:00;2.097
31.12.2023;06:17:10;2023-12-31T06:17:10+01:00;2.097
31.12.2023;06:12:10;2023-12-31T06:12:10+01:00;2.097
31.12.2023;06:07:10;2023-12-31T06:07:10+01:00;2.097
31.12.2023;06:02:10;2023-12-31T06:02:10+01:00;2.097
31.12.2023;05:57:10;2023-12-31T05:57:10+01:00;2.097
31.12.2023;05:52:10;2023-12-31T05:52:10+01:00;2.097
31.12.2023;05:47:10;2023-12-31T05:47:10+01:00;2.097
31.12.2023;05:42:10;2023-12-31T05:42:10+01:00;2.097
31.12.2023;05:37:10;2023-12-31T05:37:10+01:00;2.097
31.12.2023;05:32:10;2023-12-31T05:32:10+01:00;2.097
31.12.2023;05:27:10;2023-12-31T05:27:10+01:00;2.097
31.12.2023;05:22:10;2023-12-31T05:22:10+01:00;2.097
31.12.2023;05:17:10;2023-12-31T05:17:10+01:00;2.097
31.12.2023;05:12:10;2023-12-31T05:12:10+01:00;2.097
31.12.2023;05:07:10;2023-12-31T05:07:10+01:00;2.097
31.12.2023;05:02:10;2023-12-31T05:02:10+01:00;2.097
31.12.2023;04:57:10;2023-12-31T04:57:10+01:00;2.097
31.12.2023;04:52:10;2023-12-31T04:52:10+01:00;2.097
31.12.2023;04:47:10;2023-12-31T04:47:10+01:00;2.097
31.12.2023;04:42:10;2023-12-31T04:42:10+01:00;2.097
31.12.2023;04:37:10;2023-12-31T04:37:10+01:00;2.097
31.12.2023;04:32:10;2023-12-31T04:32:10+01:00;2.097
31.12.2023;04:27:10;2023-12-31T04:27:10+01:00;2.097
31.12.2023;04:22:10;2023-12-31T04:22:10+01:00;2.097
31.12.2023;04:17:10;2023-12-31T04:17:10+01:00;2.097
31.12.2023;04:12:10;2023-12-31T04:12:10+01:00;2.097
31.12.2023;04:07:10;2023-12-31T04:07:10+01:00;2.097
31.12.2023;04:02:10;2023-12-31T04:02:10+01:00;2.097
31.12.2023;03:57:10;2023-12-31T03:57:10+01:00;2.097
31.12.2023;03:52:10;2023-12-31T03:52:10+01:00;2.097
31.12.2023;03:47:10;2023-12-31T03:47:10+01:00;2.097
31.12.2023;03:42:10;2023-12-31T03:42:10+01:00;2.097
31.12.2023;03:37:10;2023-12-31T03:37:10+01:00;2.097
31.12.2023;03:32:10;2023-12-31T03:32:10+01:00;2.097
31.12.2023;03:27:10;2023-12-31T03:27:10+01:00;2.097
31.12.2023;03:22:10;2023-12-31T03:22:10+01:00;2.097
31.12.2023;03:17:09;2023-12-31T03:17:09+01:00;2.097
31.12.2023;03:12:09;2023-12-31T03:12:09+01:00;2.097
31.12.2023;03:07:10;2023-12-31T03:07:10+01:00;2.097
31.12.2023;03:02:09;2023-12-31T03:02:09+01:00;2.097
31.12.2023;02:57:10;2023-12-31T02:57:10+01:00;2.097
31.12.2023;02:52:09;2023-12-31T02:52:09+01:00;2.097
31.12.2023;02:47:09;2023-12-31T02:47:09+01:00;2.097
31.12.2023;02:42:09;2023-12-31T02:42:09+01:00;2.097
31.12.2023;02:37:09;2023-12-31T02:37:09+01:00;2.097
31.12.2023;02:32:09;2023-12-31T02:32:09+01:00;2.097
31.12.2023;02:27:09;2023-12-31T02:27:09+01:00;2.097
31.12.2023;02:22:09;2023-12-31T02:22:09+01:00;2.097
31.12.2023;02:17:09;2023-12-31T02:17:09+01:00;2.097
31.12.2023;02:12:09;2023-12-31T02:12:09+01:00;2.097
31.12.2023;02:07:09;2023-12-31T02:07:09+01:00;2.097
31.12.2023;02:02:09;2023-12-31T02:02:09+01:00;2.097
31.12.2023;01:57:09;2023-12-31T01:57:09+01:00;2.097
31.12.2023;01:52:09;2023-12-31T01:52:09+01:00;2.097
31.12.2023;01:47:09;2023-12-31T01:47:09+01:00;2.097
31.12.2023;01:42:09;2023-12-31T01:42:09+01:00;2.097
31.12.2023;01:37:09;2023-12-31T01:37:09+01:00;2.097
31.12.2023;01:32:09;2023-12-31T01:32:09+01:00;2.097
31.12.2023;01:27:09;2023-12-31T01:27:09+01:00;2.097
31.12.2023;01:22:09;2023-12-31T01:22:09+01:00;2.097
31.12.2023;01:17:09;2023-12-31T01:17:09+01:00;2.097
31.12.2023;01:12:09;2023-12-31T01:12:09+01:00;2.097
31.12.2023;01:07:09;2023-12-31T01:07:09+01:00;2.097
31.12.2023;01:02:09;2023-12-31T01:02:09+01:00;2.097
31.12.2023;00:57:09;2023-12-31T00:57:09+01:00;2.097
31.12.2023;00:52:09;2023-12-31T00:52:09+01:00;2.097
31.12.2023;00:47:09;2023-12-31T00:47:09+01:00;2.097
31.12.2023;00:42:09;2023-12-31T00:42:09+01:00;2.097
31.12.2023;00:37:09;2023-12-31T00:37:09+01:00;2.097
31.12.2023;00:32:09;2023-12-31T00:32:09+01:00;2.097
31.12.2023;00:27:09;2023-12-31T00:27:09+01:00;2.097
31.12.2023;00:22:09;2023-12-31T00:22:09+01:00;2.097
31.12.2023;00:17:09;2023-12-31T00:17:09+01:00;2.097
31.12.2023;00:12:09;2023-12-31T00:12:09+01:00;2.097
31.12.2023;00:07:09;2023-12-31T00:07:09+01:00;2.097
31.12.2023;00:02:09;2023-12-31T00:02:09+01:00;2.097
30.12.2023;23:57:09;2023-12-30T23:57:09+01:00;2.097
30.12.2023;23:52:09;2023-12-30T23:52:09+01:00;2.097
30.12.2023;23:47:09;2023-12-30T23:47:09+01:00;2.097
30.12.2023;23:42:09;2023-12-30T23:42:09+01:00;2.097
30.12.2023;23:37:09;2023-12-30T23:37:09+01:00;2.097
30.12.2023;23:32:09;2023-12-30T23:32:09+01:00;2.097
30.12.2023;23:27:09;2023-12-30T23:27:09+01:00;2.097
30.12.2023;23:22:09;2023-12-30T23:22:09+01:00;2.097
30.12.2023;23:17:09;2023-12-30T23:17:09+01:00;2.097
30.12.2023;23:12:09;2023-12-30T23:12:09+01:00;2.097
30.12.2023;23:07:09;2023-12-30T23:07:09+01:00;2.097
30.12.2023;23:02:09;2023-12-30T23:02:09+01:00;2.097
30.12.2023;22:57:09;2023-12-30T22:57:09+01:00;2.097
30.12.2023;22:52:09;2023-12-30T22:52:09+01:00;2.097
30.12.2023;22:47:09;2023-12-30T22:47:09+01:00;2.097
30.12.2023;22:42:09;2023-12-30T22:42:09+01:00;2.097
30.12.2023;22:37:09;2023-12-30T22:37:09+01:00;2.097
30.12.2023;22:32:09;2023-12-30T22:32:09+01:00;2.097
30.12.2023;22:27:09;2023-12-30T22:27:09+01:00;2.097
30.12.2023;22:22:09;2023-12-30T22:22:09+01:00;2.097
30.12.2023;22:17:09;2023-12-30T22:17:09+01:00;2.097
30.12.2023;22:12:09;2023-12-30T22:12:09+01:00;2.097
30.12.2023;22:07:09;2023-12-30T22:07:09+01:00;2.097
30.12.2023;22:02:09;2023-12-30T22:02:09+01:00;2.097
30.12.2023;21:57:09;2023-12-30T21:57:09+01:00;2.097
30.12.2023;21:52:09;2023-12-30T21:52:09+01:00;2.097
30.12.2023;21:47:09;2023-12-30T21:47:09+01:00;2.097
30.12.2023;21:42:09;2023-12-30T21:42:09+01:00;2.097
30.12.2023;21:37:09;2023-12-30T21:37:09+01:00;2.097
30.12.2023;21:32:09;2023-12-30T21:32:09+01:00;2.097
30.12.2023;21:27:09;2023-12-30T21:27:09+01:00;2.097
30.12.2023;21:22:09;2023-12-30T21:22:09+01:00;2.097
30.12.2023;21:17:09;2023-12-30T21:17:09+01:00;2.097
30.12.2023;21:12:09;2023-12-30T21:12:09+01:00;2.097
30.12.2023;21:07:09;2023-12-30T21:07:09+01:00;2.097
30.12.2023;21:02:09;2023-12-30T21:02:09+01:00;2.097
30.12.2023;20:57:09;2023-12-30T20:57:09+01:00;2.097
30.12.2023;20:52:09;2023-12-30T20:52:09+01:00;2.097
30.12.2023;20:47:09;2023-12-30T20:47:09+01:00;2.097
30.12.2023;20:42:09;2023-12-30T20:42:09+01:00;2.097
30.12.2023;20:37:09;2023-12-30T20:37:09+01:00;2.097
30.12.2023;20:32:09;2023-12-30T20:32:09+01:00;2.097
30.12.2023;20:27:09;2023-12-30T20:27:09+01:00;2.097
30.12.2023;20:22:09;2023-12-30T20:22:09+01:00;2.097
30.12.2023;20:17:09;2023-12-30T20:17:09+01:00;2.097
30.12.2023;20:12:09;2023-12-30T20:12:09+01:00;2.097
30.12.2023;20:07:09;2023-12-30T20:07:09+01:00;2.097
30.12.2023;20:02:09;2023-12-30T20:02:09+01:00;2.097
30.12.2023;19:57:09;2023-12-30T19:57:09+01:00;2.097
30.12.2023;19:52:09;2023-12-30T19:52:09+01:00;2.097
30.12.2023;19:47:09;2023-12-30T19:47:09+01:00;2.097
30.12.2023;19:42:09;2023-12-30T19:42:09+01:00;2.097
30.12.2023;19:37:10;2023-12-30T19:37:10+01:00;2.097
30.12.2023;19:32:09;2023-12-30T19:32:09+01:00;2.097
30.12.2023;19:27:09;2023-12-30T19:27:09+01:00;2.097
30.12.2023;19:22:09;2023-12-30T19:22:09+01:00;2.097
30.12.2023;19:17:09;2023-12-30T19:17:09+01:00;2.097
30.12.2023;19:12:09;2023-12-30T19:12:09+01:00;2.097
30.12.2023;19:07:09;2023-12-30T19:07:09+01:00;2.097
30.12.2023;19:02:09;2023-12-30T19:02:09+01:00;2.097
30.12.2023;18:57:09;2023-12-30T18:57:09+01:00;2.097
30.12.2023;18:52:09;2023-12-30T18:52:09+01:00;2.097
30.12.2023;18:47:09;2023-12-30T18:47:09+01:00;2.097
30.12.2023;18:42:09;2023-12-30T18:42:09+01:00;2.097
30.12.2023;18:37:09;2023-12-30T18:37:09+01:00;2.097
30.12.2023;18:32:09;2023-12-30T18:32:09+01:00;2.097
30.12.2023;18:27:09;2023-12-30T18:27:09+01:00;2.097
30.12.2023;18:22:09;2023-12-30T18:22:09+01:00;2.097
30.12.2023;18:17:09;2023-12-30T18:17:09+01:00;2.097
30.12.2023;18:12:09;2023-12-30T18:12:09+01:00;2.097
30.12.2023;18:07:09;2023-12-30T18:07:09+01:00;2.097
30.12.2023;18:02:09;2023-12-30T18:02:09+01:00;2.097
30.12.2023;17:57:09;2023-12-30T17:57:09+01:00;2.097
30.12.2023;17:52:09;2023-12-30T17:52:09+01:00;2.097
30.12.2023;17:47:09;2023-12-30T17:47:09+01:00;2.097
30.12.2023;17:42:09;2023-12-30T17:42:09+01:00;2.097
30.12.2023;17:37:09;2023-12-30T17:37:09+01:00;2.097
30.12.2023;17:32:09;2023-12-30T17:32:09+01:00;2.097
30.12.2023;17:27:09;2023-12-30T17:27:09+01:00;2.097
30.12.2023;17:22:09;2023-12-30T17:22:09+01:00;2.097
27.12.2023;10:07:02;2023-12-27T10:07:02+01:00;2.084
27.12.2023;10:02:02;2023-12-27T10:02:02+01:00;2.084
27.12.2023;09:57:02;2023-12-27T09:57:02+01:00;2.084
27.12.2023;09:52:02;2023-12-27T09:52:02+01:00;2.084
27.12.2023;09:47:03;2023-12-27T09:47:03+01:00;2.084
27.12.2023;09:42:02;2023-12-27T09:42:02+01:00;2.084
27.12.2023;09:37:02;2023-12-27T09:37:02+01:00;2.084
27.12.2023;09:32:02;2023-12-27T09:32:02+01:00;2.084
27.12.2023;09:27:02;2023-12-27T09:27:02+01:00;2.084
27.12.2023;09:22:02;2023-12-27T09:22:02+01:00;2.084
27.12.2023;09:17:02;2023-12-27T09:17:02+01:00;2.084
27.12.2023;09:12:02;2023-12-27T09:12:02+01:00;2.084
27.12.2023;09:07:02;2023-12-27T09:07:02+01:00;2.084
27.12.2023;09:02:02;2023-12-27T09:02:02+01:00;2.084
27.12.2023;08:57:02;2023-12-27T08:57:02+01:00;2.084
27.12.2023;08:52:02;2023-12-27T08:52:02+01:00;2.084
27.12.2023;08:47:02;2023-12-27T08:47:02+01:00;2.084
27.12.2023;08:42:02;2023-12-27T08:42:02+01:00;2.084
27.12.2023;08:37:02;2023-12-27T08:37:02+01:00;2.084
27.12.2023;08:32:02;2023-12-27T08:32:02+01:00;2.084
27.12.2023;08:27:02;2023-12-27T08:27:02+01:00;2.084
27.12.2023;08:22:02;2023-12-27T08:22:02+01:00;2.084
27.12.2023;08:17:02;2023-12-27T08:17:02+01:00;2.084
27.12.2023;08:12:02;2023-12-27T08:12:02+01:00;2.084
27.12.2023;08:07:02;2023-12-27T08:07:02+01:00;2.084
27.12.2023;08:02:02;2023-12-27T08:02:02+01:00;2.084
27.12.2023;07:57:02;2023-12-27T07:57:02+01:00;2.084
27.12.2023;07:52:02;2023-12-27T07:52:02+01:00;2.084
27.12.2023;07:47:02;2023-12-27T07:47:02+01:00;2.084
27.12.2023;07:42:02;2023-12-27T07:42:02+01:00;2.084
27.12.2023;07:37:02;2023-12-27T07:37:02+01:00;2.084
27.12.2023;07:32:02;2023-12-27T07:32:02+01:00;2.084
27.12.2023;07:27:02;2023-12-27T07:27:02+01:00;2.084
27.12.2023;07:22:02;2023-12-27T07:22:02+01:00;2.084
27.12.2023;07:17:02;2023-12-27T07:17:02+01:00;2.084
