Datum;Zeit;Time;Wirkleistung(W)
19.03.2024;05:07:12;2024-03-19T05:07:12+01:00;65.00
19.03.2024;05:02:13;2024-03-19T05:02:13+01:00;65.00
19.03.2024;04:57:12;2024-03-19T04:57:12+01:00;65.00
19.03.2024;04:52:12;2024-03-19T04:52:12+01:00;65.00
19.03.2024;04:47:12;2024-03-19T04:47:12+01:00;65.00
19.03.2024;04:42:12;2024-03-19T04:42:12+01:00;65.00
19.03.2024;04:37:12;2024-03-19T04:37:12+01:00;65.00
19.03.2024;04:32:12;2024-03-19T04:32:12+01:00;65.00
19.03.2024;04:27:12;2024-03-19T04:27:12+01:00;65.00
19.03.2024;04:22:12;2024-03-19T04:22:12+01:00;65.00
19.03.2024;04:17:12;2024-03-19T04:17:12+01:00;65.00
19.03.2024;04:12:12;2024-03-19T04:12:12+01:00;65.00
19.03.2024;04:07:12;2024-03-19T04:07:12+01:00;65.00
19.03.2024;04:02:12;2024-03-19T04:02:12+01:00;65.00
19.03.2024;03:57:12;2024-03-19T03:57:12+01:00;65.00
19.03.2024;03:52:12;2024-03-19T03:52:12+01:00;65.00
19.03.2024;03:47:12;2024-03-19T03:47:12+01:00;65.00
19.03.2024;03:42:12;2024-03-19T03:42:12+01:00;65.00
19.03.2024;03:37:12;2024-03-19T03:37:12+01:00;65.00
19.03.2024;03:32:12;2024-03-19T03:32:12+01:00;65.00
19.03.2024;03:27:12;2024-03-19T03:27:12+01:00;65.00
19.03.2024;03:22:12;2024-03-19T03:22:12+01:00;65.00
19.03.2024;03:17:12;2024-03-19T03:17:12+01:00;65.00
19.03.2024;03:12:12;2024-03-19T03:12:12+01:00;66.00
19.03.2024;03:07:12;2024-03-19T03:07:12+01:00;65.00
19.03.2024;03:02:12;2024-03-19T03:02:12+01:00;65.00
19.03.2024;02:57:12;2024-03-19T02:57:12+01:00;65.00
19.03.2024;02:52:12;2024-03-19T02:52:12+01:00;65.00
19.03.2024;02:47:12;2024-03-19T02:47:12+01:00;66.00
19.03.2024;02:42:12;2024-03-19T02:42:12+01:00;65.00
19.03.2024;02:37:12;2024-03-19T02:37:12+01:00;66.00
19.03.2024;02:32:12;2024-03-19T02:32:12+01:00;65.00
19.03.2024;02:27:12;2024-03-19T02:27:12+01:00;65.00
19.03.2024;02:22:12;2024-03-19T02:22:12+01:00;66.00
19.03.2024;02:17:12;2024-03-19T02:17:12+01:00;65.00
19.03.2024;02:12:12;2024-03-19T02:12:12+01:00;65.00
19.03.2024;02:07:12;2024-03-19T02:07:12+01:00;65.00
19.03.2024;02:02:12;2024-03-19T02:02:12+01:00;65.00
19.03.2024;01:57:12;2024-03-19T01:57:12+01:00;65.00
19.03.2024;01:52:12;2024-03-19T01:52:12+01:00;65.00
19.03.2024;01:47:12;2024-03-19T01:47:12+01:00;65.00
19.03.2024;01:42:12;2024-03-19T01:42:12+01:00;65.00
19.03.2024;01:37:12;2024-03-19T01:37:12+01:00;65.00
19.03.2024;01:32:12;2024-03-19T01:32:12+01:00;65.00
19.03.2024;01:27:12;2024-03-19T01:27:12+01:00;65.00
19.03.2024;01:22:12;2024-03-19T01:22:12+01:00;65.00
19.03.2024;01:17:12;2024-03-19T01:17:12+01:00;65.00
19.03.2024;01:12:12;2024-03-19T01:12:12+01:00;65.00
19.03.2024;01:07:12;2024-03-19T01:07:12+01:00;65.00
19.03.2024;01:02:12;2024-03-19T01:02:12+01:00;65.00
19.03.2024;00:57:12;2024-03-19T00:57:12+01:00;66.00
19.03.2024;00:52:12;2024-03-19T00:52:12+01:00;66.00
19.03.2024;00:47:12;2024-03-19T00:47:12+01:00;65.00
19.03.2024;00:42:12;2024-03-19T00:42:12+01:00;65.00
19.03.2024;00:37:12;2024-03-19T00:37:12+01:00;65.00
19.03.2024;00:32:12;2024-03-19T00:32:12+01:00;66.00
19.03.2024;00:27:12;2024-03-19T00:27:12+01:00;66.00
19.03.2024;00:22:12;2024-03-19T00:22:12+01:00;66.00
19.03.2024;00:17:12;2024-03-19T00:17:12+01:00;66.00
19.03.2024;00:12:12;2024-03-19T00:12:12+01:00;66.00
19.03.2024;00:07:12;2024-03-19T00:07:12+01:00;66.00
19.03.2024;00:02:12;2024-03-19T00:02:12+01:00;65.00
18.03.2024;23:57:12;2024-03-18T23:57:12+01:00;66.00
18.03.2024;23:52:12;2024-03-18T23:52:12+01:00;65.00
18.03.2024;23:47:12;2024-03-18T23:47:12+01:00;66.00
18.03.2024;23:42:12;2024-03-18T23:42:12+01:00;66.00
18.03.2024;23:37:12;2024-03-18T23:37:12+01:00;66.00
18.03.2024;23:32:12;2024-03-18T23:32:12+01:00;66.00
18.03.2024;23:27:12;2024-03-18T23:27:12+01:00;66.00
18.03.2024;23:22:12;2024-03-18T23:22:12+01:00;66.00
18.03.2024;23:17:12;2024-03-18T23:17:12+01:00;66.00
18.03.2024;23:12:12;2024-03-18T23:12:12+01:00;66.00
18.03.2024;23:07:12;2024-03-18T23:07:12+01:00;66.00
18.03.2024;23:02:12;2024-03-18T23:02:12+01:00;66.00
18.03.2024;22:57:12;2024-03-18T22:57:12+01:00;66.00
18.03.2024;22:52:12;2024-03-18T22:52:12+01:00;66.00
18.03.2024;22:47:12;2024-03-18T22:47:12+01:00;66.00
18.03.2024;22:42:12;2024-03-18T22:42:12+01:00;66.00
18.03.2024;22:37:12;2024-03-18T22:37:12+01:00;66.00
18.03.2024;22:32:12;2024-03-18T22:32:12+01:00;65.00
18.03.2024;22:27:12;2024-03-18T22:27:12+01:00;66.00
18.03.2024;22:22:12;2024-03-18T22:22:12+01:00;66.00
18.03.2024;22:17:12;2024-03-18T22:17:12+01:00;65.00
18.03.2024;22:12:12;2024-03-18T22:12:12+01:00;66.00
18.03.2024;22:07:12;2024-03-18T22:07:12+01:00;66.00
18.03.2024;22:02:12;2024-03-18T22:02:12+01:00;66.00
18.03.2024;21:57:12;2024-03-18T21:57:12+01:00;66.00
18.03.2024;21:52:12;2024-03-18T21:52:12+01:00;66.00
18.03.2024;21:47:12;2024-03-18T21:47:12+01:00;82.00
18.03.2024;21:42:12;2024-03-18T21:42:12+01:00;66.00
18.03.2024;21:37:12;2024-03-18T21:37:12+01:00;66.00
18.03.2024;21:32:12;2024-03-18T21:32:12+01:00;66.00
18.03.2024;21:27:12;2024-03-18T21:27:12+01:00;65.00
18.03.2024;21:22:12;2024-03-18T21:22:12+01:00;66.00
18.03.2024;21:17:12;2024-03-18T21:17:12+01:00;66.00
18.03.2024;21:12:12;2024-03-18T21:12:12+01:00;66.00
18.03.2024;21:07:12;2024-03-18T21:07:12+01:00;66.00
18.03.2024;21:02:12;2024-03-18T21:02:12+01:00;66.00
18.03.2024;20:57:12;2024-03-18T20:57:12+01:00;65.00
18.03.2024;20:52:12;2024-03-18T20:52:12+01:00;65.00
18.03.2024;20:47:12;2024-03-18T20:47:12+01:00;65.00
18.03.2024;20:42:12;2024-03-18T20:42:12+01:00;65.00
18.03.2024;20:37:12;2024-03-18T20:37:12+01:00;65.00
18.03.2024;20:32:12;2024-03-18T20:32:12+01:00;65.00
18.03.2024;20:27:12;2024-03-18T20:27:12+01:00;65.00
18.03.2024;20:22:12;2024-03-18T20:22:12+01:00;81.00
18.03.2024;20:17:12;2024-03-18T20:17:12+01:00;65.00
18.03.2024;20:12:12;2024-03-18T20:12:12+01:00;65.00
18.03.2024;20:07:12;2024-03-18T20:07:12+01:00;65.00
18.03.2024;20:02:12;2024-03-18T20:02:12+01:00;65.00
18.03.2024;19:57:12;2024-03-18T19:57:12+01:00;64.00
18.03.2024;19:52:12;2024-03-18T19:52:12+01:00;64.00
18.03.2024;19:47:12;2024-03-18T19:47:12+01:00;65.00
18.03.2024;19:42:12;2024-03-18T19:42:12+01:00;65.00
18.03.2024;19:37:12;2024-03-18T19:37:12+01:00;64.00
18.03.2024;19:32:12;2024-03-18T19:32:12+01:00;64.00
18.03.2024;19:27:12;2024-03-18T19:27:12+01:00;64.00
18.03.2024;19:22:12;2024-03-18T19:22:12+01:00;64.00
18.03.2024;19:17:12;2024-03-18T19:17:12+01:00;64.00
18.03.2024;19:12:12;2024-03-18T19:12:12+01:00;64.00
18.03.2024;19:07:12;2024-03-18T19:07:12+01:00;65.00
18.03.2024;19:02:12;2024-03-18T19:02:12+01:00;65.00
18.03.2024;18:57:12;2024-03-18T18:57:12+01:00;65.00
18.03.2024;18:52:12;2024-03-18T18:52:12+01:00;64.00
18.03.2024;18:47:12;2024-03-18T18:47:12+01:00;64.00
18.03.2024;18:42:12;2024-03-18T18:42:12+01:00;64.00
18.03.2024;18:37:12;2024-03-18T18:37:12+01:00;64.00
18.03.2024;18:32:12;2024-03-18T18:32:12+01:00;64.00
18.03.2024;18:27:11;2024-03-18T18:27:11+01:00;65.00
18.03.2024;18:22:12;2024-03-18T18:22:12+01:00;65.00
18.03.2024;18:17:12;2024-03-18T18:17:12+01:00;65.00
18.03.2024;18:12:11;2024-03-18T18:12:11+01:00;65.00
18.03.2024;18:07:12;2024-03-18T18:07:12+01:00;65.00
18.03.2024;18:02:12;2024-03-18T18:02:12+01:00;65.00
18.03.2024;17:57:11;2024-03-18T17:57:11+01:00;65.00
18.03.2024;17:52:11;2024-03-18T17:52:11+01:00;65.00
18.03.2024;17:47:11;2024-03-18T17:47:11+01:00;65.00
18.03.2024;17:42:11;2024-03-18T17:42:11+01:00;65.00
18.03.2024;17:37:12;2024-03-18T17:37:12+01:00;65.00
18.03.2024;17:32:11;2024-03-18T17:32:11+01:00;65.00
18.03.2024;17:27:11;2024-03-18T17:27:11+01:00;65.00
18.03.2024;17:22:11;2024-03-18T17:22:11+01:00;65.00
18.03.2024;17:17:11;2024-03-18T17:17:11+01:00;65.00
18.03.2024;17:12:11;2024-03-18T17:12:11+01:00;65.00
18.03.2024;17:07:11;2024-03-18T17:07:11+01:00;65.00
18.03.2024;17:02:11;2024-03-18T17:02:11+01:00;65.00
18.03.2024;16:57:11;2024-03-18T16:57:11+01:00;65.00
18.03.2024;16:52:11;2024-03-18T16:52:11+01:00;65.00
18.03.2024;16:47:11;2024-03-18T16:47:11+01:00;65.00
18.03.2024;16:42:11;2024-03-18T16:42:11+01:00;65.00
18.03.2024;16:37:11;2024-03-18T16:37:11+01:00;65.00
18.03.2024;16:32:11;2024-03-18T16:32:11+01:00;65.00
18.03.2024;16:27:11;2024-03-18T16:27:11+01:00;65.00
18.03.2024;16:22:11;2024-03-18T16:22:11+01:00;65.00
18.03.2024;16:17:11;2024-03-18T16:17:11+01:00;65.00
18.03.2024;16:12:11;2024-03-18T16:12:11+01:00;65.00
18.03.2024;16:07:11;2024-03-18T16:07:11+01:00;65.00
18.03.2024;16:02:11;2024-03-18T16:02:11+01:00;65.00
18.03.2024;15:57:11;2024-03-18T15:57:11+01:00;65.00
18.03.2024;15:52:11;2024-03-18T15:52:11+01:00;65.00
18.03.2024;15:47:11;2024-03-18T15:47:11+01:00;65.00
18.03.2024;15:42:11;2024-03-18T15:42:11+01:00;65.00
18.03.2024;15:37:11;2024-03-18T15:37:11+01:00;65.00
18.03.2024;15:32:11;2024-03-18T15:32:11+01:00;65.00
18.03.2024;15:27:11;2024-03-18T15:27:11+01:00;65.00
18.03.2024;15:22:11;2024-03-18T15:22:11+01:00;65.00
18.03.2024;15:17:11;2024-03-18T15:17:11+01:00;65.00
18.03.2024;15:12:11;2024-03-18T15:12:11+01:00;65.00
18.03.2024;15:07:11;2024-03-18T15:07:11+01:00;65.00
18.03.2024;15:02:11;2024-03-18T15:02:11+01:00;65.00
18.03.2024;14:57:11;2024-03-18T14:57:11+01:00;65.00
18.03.2024;14:52:11;2024-03-18T14:52:11+01:00;65.00
18.03.2024;14:47:11;2024-03-18T14:47:11+01:00;65.00
18.03.2024;14:42:11;2024-03-18T14:42:11+01:00;65.00
18.03.2024;14:37:11;2024-03-18T14:37:11+01:00;65.00
18.03.2024;14:32:11;2024-03-18T14:32:11+01:00;65.00
18.03.2024;14:27:11;2024-03-18T14:27:11+01:00;65.00
18.03.2024;14:22:11;2024-03-18T14:22:11+01:00;65.00
18.03.2024;14:17:11;2024-03-18T14:17:11+01:00;65.00
18.03.2024;14:12:11;2024-03-18T14:12:11+01:00;65.00
18.03.2024;14:07:11;2024-03-18T14:07:11+01:00;65.00
18.03.2024;14:02:11;2024-03-18T14:02:11+01:00;65.00
18.03.2024;13:57:11;2024-03-18T13:57:11+01:00;65.00
18.03.2024;13:52:11;2024-03-18T13:52:11+01:00;65.00
18.03.2024;13:47:11;2024-03-18T13:47:11+01:00;65.00
18.03.2024;13:42:11;2024-03-18T13:42:11+01:00;66.00
18.03.2024;13:37:11;2024-03-18T13:37:11+01:00;65.00
18.03.2024;13:32:11;2024-03-18T13:32:11+01:00;65.00
18.03.2024;13:27:11;2024-03-18T13:27:11+01:00;65.00
18.03.2024;13:22:11;2024-03-18T13:22:11+01:00;65.00
18.03.2024;13:17:11;2024-03-18T13:17:11+01:00;65.00
18.03.2024;13:12:11;2024-03-18T13:12:11+01:00;65.00
18.03.2024;13:07:11;2024-03-18T13:07:11+01:00;65.00
18.03.2024;13:02:11;2024-03-18T13:02:11+01:00;65.00
18.03.2024;12:57:11;2024-03-18T12:57:11+01:00;65.00
18.03.2024;12:52:11;2024-03-18T12:52:11+01:00;65.00
18.03.2024;12:47:11;2024-03-18T12:47:11+01:00;65.00
18.03.2024;12:42:11;2024-03-18T12:42:11+01:00;65.00
18.03.2024;12:37:11;2024-03-18T12:37:11+01:00;65.00
18.03.2024;12:32:11;2024-03-18T12:32:11+01:00;65.00
18.03.2024;12:27:11;2024-03-18T12:27:11+01:00;65.00
18.03.2024;12:22:11;2024-03-18T12:22:11+01:00;65.00
18.03.2024;12:17:11;2024-03-18T12:17:11+01:00;65.00
18.03.2024;12:12:11;2024-03-18T12:12:11+01:00;65.00
18.03.2024;12:07:11;2024-03-18T12:07:11+01:00;65.00
18.03.2024;12:02:11;2024-03-18T12:02:11+01:00;65.00
18.03.2024;11:57:11;2024-03-18T11:57:11+01:00;66.00
18.03.2024;11:52:11;2024-03-18T11:52:11+01:00;66.00
18.03.2024;11:47:11;2024-03-18T11:47:11+01:00;65.00
18.03.2024;11:42:11;2024-03-18T11:42:11+01:00;66.00
18.03.2024;11:37:11;2024-03-18T11:37:11+01:00;66.00
18.03.2024;11:32:11;2024-03-18T11:32:11+01:00;66.00
18.03.2024;11:27:11;2024-03-18T11:27:11+01:00;66.00
18.03.2024;11:22:11;2024-03-18T11:22:11+01:00;66.00
18.03.2024;11:17:11;2024-03-18T11:17:11+01:00;65.00
18.03.2024;11:12:11;2024-03-18T11:12:11+01:00;65.00
18.03.2024;11:07:11;2024-03-18T11:07:11+01:00;65.00
18.03.2024;11:02:11;2024-03-18T11:02:11+01:00;65.00
18.03.2024;10:57:11;2024-03-18T10:57:11+01:00;65.00
18.03.2024;10:52:11;2024-03-18T10:52:11+01:00;65.00
18.03.2024;10:47:11;2024-03-18T10:47:11+01:00;65.00
18.03.2024;10:42:11;2024-03-18T10:42:11+01:00;65.00
18.03.2024;10:37:11;2024-03-18T10:37:11+01:00;65.00
18.03.2024;10:32:11;2024-03-18T10:32:11+01:00;65.00
18.03.2024;10:27:11;2024-03-18T10:27:11+01:00;65.00
18.03.2024;10:22:11;2024-03-18T10:22:11+01:00;65.00
18.03.2024;10:17:11;2024-03-18T10:17:11+01:00;65.00
18.03.2024;10:12:11;2024-03-18T10:12:11+01:00;65.00
18.03.2024;10:07:11;2024-03-18T10:07:11+01:00;65.00
18.03.2024;10:02:11;2024-03-18T10:02:11+01:00;65.00
18.03.2024;09:57:11;2024-03-18T09:57:11+01:00;65.00
18.03.2024;09:52:11;2024-03-18T09:52:11+01:00;65.00
18.03.2024;09:47:11;2024-03-18T09:47:11+01:00;65.00
18.03.2024;09:42:11;2024-03-18T09:42:11+01:00;65.00
18.03.2024;09:37:11;2024-03-18T09:37:11+01:00;65.00
18.03.2024;09:32:11;2024-03-18T09:32:11+01:00;65.00
18.03.2024;09:27:11;2024-03-18T09:27:11+01:00;65.00
18.03.2024;09:22:11;2024-03-18T09:22:11+01:00;65.00
18.03.2024;09:17:11;2024-03-18T09:17:11+01:00;65.00
18.03.2024;09:12:11;2024-03-18T09:12:11+01:00;65.00
18.03.2024;09:07:11;2024-03-18T09:07:11+01:00;65.00
18.03.2024;09:02:11;2024-03-18T09:02:11+01:00;65.00
18.03.2024;08:57:11;2024-03-18T08:57:11+01:00;65.00
18.03.2024;08:52:11;2024-03-18T08:52:11+01:00;65.00
18.03.2024;08:47:11;2024-03-18T08:47:11+01:00;65.00
18.03.2024;08:42:11;2024-03-18T08:42:11+01:00;65.00
18.03.2024;08:37:11;2024-03-18T08:37:11+01:00;65.00
18.03.2024;08:32:11;2024-03-18T08:32:11+01:00;65.00
18.03.2024;08:27:11;2024-03-18T08:27:11+01:00;65.00
18.03.2024;08:22:11;2024-03-18T08:22:11+01:00;65.00
18.03.2024;08:17:11;2024-03-18T08:17:11+01:00;65.00
18.03.2024;08:12:11;2024-03-18T08:12:11+01:00;65.00
18.03.2024;08:07:11;2024-03-18T08:07:11+01:00;65.00
18.03.2024;08:02:10;2024-03-18T08:02:10+01:00;65.00
18.03.2024;07:57:11;2024-03-18T07:57:11+01:00;65.00
18.03.2024;07:52:10;2024-03-18T07:52:10+01:00;65.00
18.03.2024;07:47:10;2024-03-18T07:47:10+01:00;65.00
18.03.2024;07:42:11;2024-03-18T07:42:11+01:00;65.00
18.03.2024;07:37:10;2024-03-18T07:37:10+01:00;65.00
18.03.2024;07:32:10;2024-03-18T07:32:10+01:00;65.00
18.03.2024;07:27:10;2024-03-18T07:27:10+01:00;65.00
18.03.2024;07:22:10;2024-03-18T07:22:10+01:00;65.00
18.03.2024;07:17:10;2024-03-18T07:17:10+01:00;65.00
18.03.2024;07:12:10;2024-03-18T07:12:10+01:00;65.00
18.03.2024;07:07:10;2024-03-18T07:07:10+01:00;65.00
18.03.2024;07:02:10;2024-03-18T07:02:10+01:00;65.00
18.03.2024;06:57:10;2024-03-18T06:57:10+01:00;65.00
18.03.2024;06:52:10;2024-03-18T06:52:10+01:00;65.00
18.03.2024;06:47:10;2024-03-18T06:47:10+01:00;65.00
18.03.2024;06:42:10;2024-03-18T06:42:10+01:00;65.00
18.03.2024;06:37:10;2024-03-18T06:37:10+01:00;65.00
18.03.2024;06:32:10;2024-03-18T06:32:10+01:00;65.00
18.03.2024;06:27:10;2024-03-18T06:27:10+01:00;65.00
18.03.2024;06:22:10;2024-03-18T06:22:10+01:00;65.00
18.03.2024;06:17:10;2024-03-18T06:17:10+01:00;65.00
18.03.2024;06:12:10;2024-03-18T06:12:10+01:00;65.00
18.03.2024;06:07:10;2024-03-18T06:07:10+01:00;64.00
18.03.2024;06:02:10;2024-03-18T06:02:10+01:00;65.00
18.03.2024;05:57:10;2024-03-18T05:57:10+01:00;64.00
18.03.2024;05:52:10;2024-03-18T05:52:10+01:00;65.00
18.03.2024;05:47:10;2024-03-18T05:47:10+01:00;65.00
18.03.2024;05:42:10;2024-03-18T05:42:10+01:00;64.00
18.03.2024;05:37:10;2024-03-18T05:37:10+01:00;65.00
18.03.2024;05:32:10;2024-03-18T05:32:10+01:00;65.00
18.03.2024;05:27:10;2024-03-18T05:27:10+01:00;65.00
18.03.2024;05:22:10;2024-03-18T05:22:10+01:00;64.00
18.03.2024;05:17:10;2024-03-18T05:17:10+01:00;65.00
18.03.2024;05:12:10;2024-03-18T05:12:10+01:00;65.00
18.03.2024;05:07:10;2024-03-18T05:07:10+01:00;65.00
18.03.2024;05:02:10;2024-03-18T05:02:10+01:00;65.00
18.03.2024;04:57:10;2024-03-18T04:57:10+01:00;65.00
18.03.2024;04:52:10;2024-03-18T04:52:10+01:00;64.00
18.03.2024;04:47:10;2024-03-18T04:47:10+01:00;65.00
18.03.2024;04:42:10;2024-03-18T04:42:10+01:00;65.00
18.03.2024;04:37:10;2024-03-18T04:37:10+01:00;65.00
18.03.2024;04:32:10;2024-03-18T04:32:10+01:00;65.00
18.03.2024;04:27:10;2024-03-18T04:27:10+01:00;65.00
18.03.2024;04:22:10;2024-03-18T04:22:10+01:00;65.00
18.03.2024;04:17:10;2024-03-18T04:17:10+01:00;65.00
18.03.2024;04:12:10;2024-03-18T04:12:10+01:00;65.00
18.03.2024;04:07:10;2024-03-18T04:07:10+01:00;65.00
18.03.2024;04:02:10;2024-03-18T04:02:10+01:00;65.00
18.03.2024;03:57:10;2024-03-18T03:57:10+01:00;65.00
18.03.2024;03:52:10;2024-03-18T03:52:10+01:00;65.00
18.03.2024;03:47:10;2024-03-18T03:47:10+01:00;65.00
18.03.2024;03:42:10;2024-03-18T03:42:10+01:00;65.00
18.03.2024;03:37:10;2024-03-18T03:37:10+01:00;65.00
18.03.2024;03:32:10;2024-03-18T03:32:10+01:00;65.00
18.03.2024;03:27:10;2024-03-18T03:27:10+01:00;65.00
18.03.2024;03:22:10;2024-03-18T03:22:10+01:00;65.00
18.03.2024;03:17:10;2024-03-18T03:17:10+01:00;65.00
18.03.2024;03:12:10;2024-03-18T03:12:10+01:00;65.00
18.03.2024;03:07:10;2024-03-18T03:07:10+01:00;65.00
18.03.2024;03:02:10;2024-03-18T03:02:10+01:00;65.00
18.03.2024;02:57:10;2024-03-18T02:57:10+01:00;65.00
18.03.2024;02:52:10;2024-03-18T02:52:10+01:00;65.00
18.03.2024;02:47:10;2024-03-18T02:47:10+01:00;65.00
18.03.2024;02:42:10;2024-03-18T02:42:10+01:00;65.00
18.03.2024;02:37:10;2024-03-18T02:37:10+01:00;65.00
18.03.2024;02:32:10;2024-03-18T02:32:10+01:00;65.00
18.03.2024;02:27:10;2024-03-18T02:27:10+01:00;65.00
18.03.2024;02:22:10;2024-03-18T02:22:10+01:00;65.00
18.03.2024;02:17:10;2024-03-18T02:17:10+01:00;65.00
18.03.2024;02:12:10;2024-03-18T02:12:10+01:00;65.00
18.03.2024;02:07:10;2024-03-18T02:07:10+01:00;65.00
18.03.2024;02:02:10;2024-03-18T02:02:10+01:00;65.00
18.03.2024;01:57:10;2024-03-18T01:57:10+01:00;65.00
18.03.2024;01:52:10;2024-03-18T01:52:10+01:00;65.00
18.03.2024;01:47:10;2024-03-18T01:47:10+01:00;65.00
18.03.2024;01:42:10;2024-03-18T01:42:10+01:00;65.00
18.03.2024;01:37:10;2024-03-18T01:37:10+01:00;65.00
18.03.2024;01:32:10;2024-03-18T01:32:10+01:00;65.00
18.03.2024;01:27:10;2024-03-18T01:27:10+01:00;65.00
18.03.2024;01:22:10;2024-03-18T01:22:10+01:00;65.00
18.03.2024;01:17:10;2024-03-18T01:17:10+01:00;65.00
18.03.2024;01:12:10;2024-03-18T01:12:10+01:00;65.00
18.03.2024;01:07:10;2024-03-18T01:07:10+01:00;65.00
18.03.2024;01:02:10;2024-03-18T01:02:10+01:00;65.00
18.03.2024;00:57:10;2024-03-18T00:57:10+01:00;65.00
18.03.2024;00:52:10;2024-03-18T00:52:10+01:00;65.00
18.03.2024;00:47:10;2024-03-18T00:47:10+01:00;65.00
18.03.2024;00:42:10;2024-03-18T00:42:10+01:00;65.00
18.03.2024;00:37:10;2024-03-18T00:37:10+01:00;65.00
18.03.2024;00:32:10;2024-03-18T00:32:10+01:00;65.00
18.03.2024;00:27:10;2024-03-18T00:27:10+01:00;65.00
18.03.2024;00:22:10;2024-03-18T00:22:10+01:00;65.00
18.03.2024;00:17:10;2024-03-18T00:17:10+01:00;65.00
18.03.2024;00:12:10;2024-03-18T00:12:10+01:00;65.00
18.03.2024;00:07:10;2024-03-18T00:07:10+01:00;65.00
18.03.2024;00:02:10;2024-03-18T00:02:10+01:00;65.00
17.03.2024;23:57:10;2024-03-17T23:57:10+01:00;65.00
17.03.2024;23:52:10;2024-03-17T23:52:10+01:00;65.00
17.03.2024;23:47:10;2024-03-17T23:47:10+01:00;65.00
17.03.2024;23:42:10;2024-03-17T23:42:10+01:00;65.00
17.03.2024;23:37:10;2024-03-17T23:37:10+01:00;65.00
17.03.2024;23:32:10;2024-03-17T23:32:10+01:00;65.00
17.03.2024;23:27:10;2024-03-17T23:27:10+01:00;65.00
17.03.2024;23:22:10;2024-03-17T23:22:10+01:00;65.00
17.03.2024;23:17:10;2024-03-17T23:17:10+01:00;65.00
17.03.2024;23:12:10;2024-03-17T23:12:10+01:00;65.00
17.03.2024;23:07:10;2024-03-17T23:07:10+01:00;65.00
17.03.2024;23:02:10;2024-03-17T23:02:10+01:00;65.00
17.03.2024;22:57:10;2024-03-17T22:57:10+01:00;65.00
17.03.2024;22:52:10;2024-03-17T22:52:10+01:00;65.00
17.03.2024;22:47:10;2024-03-17T22:47:10+01:00;65.00
17.03.2024;22:42:10;2024-03-17T22:42:10+01:00;65.00
17.03.2024;22:37:10;2024-03-17T22:37:10+01:00;65.00
17.03.2024;22:32:10;2024-03-17T22:32:10+01:00;65.00
17.03.2024;22:27:10;2024-03-17T22:27:10+01:00;65.00
17.03.2024;22:22:10;2024-03-17T22:22:10+01:00;66.00
17.03.2024;22:17:10;2024-03-17T22:17:10+01:00;65.00
17.03.2024;22:12:10;2024-03-17T22:12:10+01:00;66.00
17.03.2024;22:07:10;2024-03-17T22:07:10+01:00;65.00
17.03.2024;22:02:10;2024-03-17T22:02:10+01:00;65.00
17.03.2024;21:57:10;2024-03-17T21:57:10+01:00;65.00
17.03.2024;21:52:10;2024-03-17T21:52:10+01:00;65.00
17.03.2024;21:47:10;2024-03-17T21:47:10+01:00;65.00
17.03.2024;21:42:10;2024-03-17T21:42:10+01:00;65.00
17.03.2024;21:37:10;2024-03-17T21:37:10+01:00;65.00
17.03.2024;21:32:10;2024-03-17T21:32:10+01:00;65.00
17.03.2024;21:27:10;2024-03-17T21:27:10+01:00;65.00
17.03.2024;21:22:10;2024-03-17T21:22:10+01:00;65.00
17.03.2024;21:17:10;2024-03-17T21:17:10+01:00;65.00
17.03.2024;21:12:09;2024-03-17T21:12:09+01:00;65.00
17.03.2024;21:07:10;2024-03-17T21:07:10+01:00;65.00
17.03.2024;21:02:09;2024-03-17T21:02:09+01:00;65.00
17.03.2024;20:57:09;2024-03-17T20:57:09+01:00;65.00
17.03.2024;20:52:10;2024-03-17T20:52:10+01:00;65.00
17.03.2024;20:47:09;2024-03-17T20:47:09+01:00;65.00
17.03.2024;20:42:09;2024-03-17T20:42:09+01:00;65.00
17.03.2024;20:37:09;2024-03-17T20:37:09+01:00;65.00
17.03.2024;20:32:09;2024-03-17T20:32:09+01:00;65.00
17.03.2024;20:27:09;2024-03-17T20:27:09+01:00;65.00
17.03.2024;20:22:09;2024-03-17T20:22:09+01:00;65.00
17.03.2024;20:17:09;2024-03-17T20:17:09+01:00;65.00
17.03.2024;20:12:09;2024-03-17T20:12:09+01:00;65.00
17.03.2024;20:07:09;2024-03-17T20:07:09+01:00;66.00
17.03.2024;20:02:09;2024-03-17T20:02:09+01:00;65.00
17.03.2024;19:57:09;2024-03-17T19:57:09+01:00;65.00
17.03.2024;19:52:09;2024-03-17T19:52:09+01:00;65.00
17.03.2024;19:47:09;2024-03-17T19:47:09+01:00;65.00
17.03.2024;19:42:09;2024-03-17T19:42:09+01:00;65.00
17.03.2024;19:37:09;2024-03-17T19:37:09+01:00;66.00
17.03.2024;19:32:09;2024-03-17T19:32:09+01:00;65.00
17.03.2024;19:27:09;2024-03-17T19:27:09+01:00;66.00
17.03.2024;19:22:10;2024-03-17T19:22:10+01:00;66.00
17.03.2024;19:17:09;2024-03-17T19:17:09+01:00;66.00
17.03.2024;19:12:09;2024-03-17T19:12:09+01:00;66.00
17.03.2024;19:07:09;2024-03-17T19:07:09+01:00;66.00
17.03.2024;19:02:09;2024-03-17T19:02:09+01:00;66.00
17.03.2024;18:57:09;2024-03-17T18:57:09+01:00;66.00
