Datum;Zeit;Time;Wirkenergie(kWh)
20.03.2024;03:22:32;2024-03-20T03:22:32+01:00;11.179
20.03.2024;03:17:32;2024-03-20T03:17:32+01:00;11.178
20.03.2024;03:12:32;2024-03-20T03:12:32+01:00;11.178
20.03.2024;03:07:32;2024-03-20T03:07:32+01:00;11.177
20.03.2024;03:02:32;2024-03-20T03:02:32+01:00;11.176
20.03.2024;02:57:32;2024-03-20T02:57:32+01:00;11.176
20.03.2024;02:52:32;2024-03-20T02:52:32+01:00;11.175
20.03.2024;02:47:32;2024-03-20T02:47:32+01:00;11.174
20.03.2024;02:42:32;2024-03-20T02:42:32+01:00;11.174
20.03.2024;02:37:32;2024-03-20T02:37:32+01:00;11.173
20.03.2024;02:32:32;2024-03-20T02:32:32+01:00;11.172
20.03.2024;02:27:32;2024-03-20T02:27:32+01:00;11.172
20.03.2024;02:22:32;2024-03-20T02:22:32+01:00;11.171
20.03.2024;02:17:32;2024-03-20T02:17:32+01:00;11.17
20.03.2024;02:12:32;2024-03-20T02:12:32+01:00;11.17
20.03.2024;02:07:32;2024-03-20T02:07:32+01:00;11.169
20.03.2024;02:02:32;2024-03-20T02:02:32+01:00;11.168
20.03.2024;01:57:32;2024-03-20T01:57:32+01:00;11.168
20.03.2024;01:52:32;2024-03-20T01:52:32+01:00;11.167
20.03.2024;01:47:32;2024-03-20T01:47:32+01:00;11.166
20.03.2024;01:42:32;2024-03-20T01:42:32+01:00;11.166
20.03.2024;01:37:32;2024-03-20T01:37:32+01:00;11.165
20.03.2024;01:32:32;2024-03-20T01:32:32+01:00;11.164
20.03.2024;01:27:32;2024-03-20T01:27:32+01:00;11.164
20.03.2024;01:22:32;2024-03-20T01:22:32+01:00;11.163
20.03.2024;01:17:32;2024-03-20T01:17:32+01:00;11.162
20.03.2024;01:12:32;2024-03-20T01:12:32+01:00;11.162
20.03.2024;01:07:32;2024-03-20T01:07:32+01:00;11.161
20.03.2024;01:02:32;2024-03-20T01:02:32+01:00;11.16
20.03.2024;00:57:32;2024-03-20T00:57:32+01:00;11.16
20.03.2024;00:52:32;2024-03-20T00:52:32+01:00;11.159
20.03.2024;00:47:32;2024-03-20T00:47:32+01:00;11.158
20.03.2024;00:42:32;2024-03-20T00:42:32+01:00;11.158
20.03.2024;00:37:32;2024-03-20T00:37:32+01:00;11.157
20.03.2024;00:32:32;2024-03-20T00:32:32+01:00;11.156
20.03.2024;00:27:32;2024-03-20T00:27:32+01:00;11.156
20.03.2024;00:22:32;2024-03-20T00:22:32+01:00;11.155
20.03.2024;00:17:32;2024-03-20T00:17:32+01:00;11.154
20.03.2024;00:12:32;2024-03-20T00:12:32+01:00;11.154
20.03.2024;00:07:32;2024-03-20T00:07:32+01:00;11.153
20.03.2024;00:02:32;2024-03-20T00:02:32+01:00;11.152
19.03.2024;23:57:32;2024-03-19T23:57:32+01:00;11.152
19.03.2024;23:52:32;2024-03-19T23:52:32+01:00;11.151
19.03.2024;23:47:32;2024-03-19T23:47:32+01:00;11.15
19.03.2024;23:42:32;2024-03-19T23:42:32+01:00;11.15
19.03.2024;23:37:32;2024-03-19T23:37:32+01:00;11.149
19.03.2024;23:32:32;2024-03-19T23:32:32+01:00;11.148
19.03.2024;23:27:32;2024-03-19T23:27:32+01:00;11.148
19.03.2024;23:22:32;2024-03-19T23:22:32+01:00;11.147
19.03.2024;23:17:32;2024-03-19T23:17:32+01:00;11.146
19.03.2024;23:12:32;2024-03-19T23:12:32+01:00;11.146
19.03.2024;23:07:32;2024-03-19T23:07:32+01:00;11.145
19.03.2024;23:02:32;2024-03-19T23:02:32+01:00;11.144
19.03.2024;22:57:32;2024-03-19T22:57:32+01:00;11.144
19.03.2024;22:52:32;2024-03-19T22:52:32+01:00;11.143
19.03.2024;22:47:32;2024-03-19T22:47:32+01:00;11.142
19.03.2024;22:42:32;2024-03-19T22:42:32+01:00;11.142
19.03.2024;22:37:32;2024-03-19T22:37:32+01:00;11.141
19.03.2024;22:32:32;2024-03-19T22:32:32+01:00;11.14
19.03.2024;22:27:32;2024-03-19T22:27:32+01:00;11.14
19.03.2024;22:22:32;2024-03-19T22:22:32+01:00;11.139
19.03.2024;22:17:32;2024-03-19T22:17:32+01:00;11.138
19.03.2024;22:12:32;2024-03-19T22:12:32+01:00;11.138
19.03.2024;22:07:32;2024-03-19T22:07:32+01:00;11.137
19.03.2024;22:02:32;2024-03-19T22:02:32+01:00;11.136
19.03.2024;21:57:32;2024-03-19T21:57:32+01:00;11.136
19.03.2024;21:52:33;2024-03-19T21:52:33+01:00;11.135
19.03.2024;21:47:32;2024-03-19T21:47:32+01:00;11.134
19.03.2024;21:42:32;2024-03-19T21:42:32+01:00;11.134
19.03.2024;21:37:32;2024-03-19T21:37:32+01:00;11.133
19.03.2024;21:32:32;2024-03-19T21:32:32+01:00;11.132
19.03.2024;21:27:32;2024-03-19T21:27:32+01:00;11.132
19.03.2024;21:22:32;2024-03-19T21:22:32+01:00;11.131
19.03.2024;21:17:32;2024-03-19T21:17:32+01:00;11.13
19.03.2024;21:12:32;2024-03-19T21:12:32+01:00;11.13
19.03.2024;21:07:32;2024-03-19T21:07:32+01:00;11.129
19.03.2024;21:02:32;2024-03-19T21:02:32+01:00;11.128
19.03.2024;20:57:32;2024-03-19T20:57:32+01:00;11.128
19.03.2024;20:52:32;2024-03-19T20:52:32+01:00;11.127
19.03.2024;20:47:32;2024-03-19T20:47:32+01:00;11.126
19.03.2024;20:42:32;2024-03-19T20:42:32+01:00;11.126
19.03.2024;20:37:32;2024-03-19T20:37:32+01:00;11.125
19.03.2024;20:32:32;2024-03-19T20:32:32+01:00;11.124
19.03.2024;20:27:32;2024-03-19T20:27:32+01:00;11.124
19.03.2024;20:22:32;2024-03-19T20:22:32+01:00;11.123
19.03.2024;20:17:32;2024-03-19T20:17:32+01:00;11.122
19.03.2024;20:12:32;2024-03-19T20:12:32+01:00;11.122
19.03.2024;20:07:32;2024-03-19T20:07:32+01:00;11.121
19.03.2024;20:02:32;2024-03-19T20:02:32+01:00;11.12
19.03.2024;19:57:32;2024-03-19T19:57:32+01:00;11.12
19.03.2024;19:52:32;2024-03-19T19:52:32+01:00;11.119
19.03.2024;19:47:32;2024-03-19T19:47:32+01:00;11.118
19.03.2024;19:42:32;2024-03-19T19:42:32+01:00;11.117
19.03.2024;19:37:32;2024-03-19T19:37:32+01:00;11.117
19.03.2024;19:32:32;2024-03-19T19:32:32+01:00;11.116
19.03.2024;19:27:32;2024-03-19T19:27:32+01:00;11.115
19.03.2024;19:22:32;2024-03-19T19:22:32+01:00;11.115
19.03.2024;19:17:32;2024-03-19T19:17:32+01:00;11.114
19.03.2024;19:12:32;2024-03-19T19:12:32+01:00;11.113
19.03.2024;19:07:32;2024-03-19T19:07:32+01:00;11.113
19.03.2024;19:02:32;2024-03-19T19:02:32+01:00;11.112
19.03.2024;18:57:32;2024-03-19T18:57:32+01:00;11.111
19.03.2024;18:52:32;2024-03-19T18:52:32+01:00;11.111
19.03.2024;18:47:32;2024-03-19T18:47:32+01:00;11.11
19.03.2024;18:42:32;2024-03-19T18:42:32+01:00;11.109
19.03.2024;18:37:32;2024-03-19T18:37:32+01:00;11.109
19.03.2024;18:32:32;2024-03-19T18:32:32+01:00;11.108
19.03.2024;18:27:32;2024-03-19T18:27:32+01:00;11.107
19.03.2024;18:22:32;2024-03-19T18:22:32+01:00;11.107
19.03.2024;18:17:32;2024-03-19T18:17:32+01:00;11.106
19.03.2024;18:12:32;2024-03-19T18:12:32+01:00;11.105
19.03.2024;18:07:32;2024-03-19T18:07:32+01:00;11.105
19.03.2024;18:02:32;2024-03-19T18:02:32+01:00;11.104
19.03.2024;17:57:32;2024-03-19T17:57:32+01:00;11.103
19.03.2024;17:52:32;2024-03-19T17:52:32+01:00;11.103
19.03.2024;17:47:32;2024-03-19T17:47:32+01:00;11.102
19.03.2024;17:42:32;2024-03-19T17:42:32+01:00;11.101
19.03.2024;17:37:32;2024-03-19T17:37:32+01:00;11.101
19.03.2024;17:32:32;2024-03-19T17:32:32+01:00;11.10
19.03.2024;17:27:32;2024-03-19T17:27:32+01:00;11.099
19.03.2024;17:22:32;2024-03-19T17:22:32+01:00;11.099
19.03.2024;17:17:31;2024-03-19T17:17:31+01:00;11.098
19.03.2024;17:12:31;2024-03-19T17:12:31+01:00;11.098
19.03.2024;17:07:31;2024-03-19T17:07:31+01:00;11.098
19.03.2024;17:02:31;2024-03-19T17:02:31+01:00;11.098
19.03.2024;16:57:31;2024-03-19T16:57:31+01:00;11.097
19.03.2024;16:52:31;2024-03-19T16:52:31+01:00;11.097
19.03.2024;16:47:31;2024-03-19T16:47:31+01:00;11.097
19.03.2024;16:42:31;2024-03-19T16:42:31+01:00;11.097
19.03.2024;16:37:31;2024-03-19T16:37:31+01:00;11.096
19.03.2024;16:32:31;2024-03-19T16:32:31+01:00;11.096
19.03.2024;16:27:31;2024-03-19T16:27:31+01:00;11.096
19.03.2024;16:22:31;2024-03-19T16:22:31+01:00;11.096
19.03.2024;16:17:31;2024-03-19T16:17:31+01:00;11.095
19.03.2024;16:12:31;2024-03-19T16:12:31+01:00;11.095
19.03.2024;16:07:31;2024-03-19T16:07:31+01:00;11.095
19.03.2024;16:02:31;2024-03-19T16:02:31+01:00;11.095
19.03.2024;15:57:31;2024-03-19T15:57:31+01:00;11.094
19.03.2024;15:52:31;2024-03-19T15:52:31+01:00;11.094
19.03.2024;15:47:31;2024-03-19T15:47:31+01:00;11.094
19.03.2024;15:42:31;2024-03-19T15:42:31+01:00;11.094
19.03.2024;15:37:31;2024-03-19T15:37:31+01:00;11.093
19.03.2024;15:32:31;2024-03-19T15:32:31+01:00;11.093
19.03.2024;15:27:31;2024-03-19T15:27:31+01:00;11.093
19.03.2024;15:22:31;2024-03-19T15:22:31+01:00;11.093
19.03.2024;15:17:31;2024-03-19T15:17:31+01:00;11.093
19.03.2024;15:12:31;2024-03-19T15:12:31+01:00;11.092
19.03.2024;15:07:31;2024-03-19T15:07:31+01:00;11.092
19.03.2024;15:02:31;2024-03-19T15:02:31+01:00;11.092
19.03.2024;14:57:31;2024-03-19T14:57:31+01:00;11.092
19.03.2024;14:52:31;2024-03-19T14:52:31+01:00;11.092
19.03.2024;14:47:31;2024-03-19T14:47:31+01:00;11.091
19.03.2024;14:42:31;2024-03-19T14:42:31+01:00;11.091
19.03.2024;14:37:31;2024-03-19T14:37:31+01:00;11.091
19.03.2024;14:32:31;2024-03-19T14:32:31+01:00;11.091
19.03.2024;14:27:31;2024-03-19T14:27:31+01:00;11.09
19.03.2024;14:22:31;2024-03-19T14:22:31+01:00;11.089
19.03.2024;14:17:31;2024-03-19T14:17:31+01:00;11.089
19.03.2024;14:12:31;2024-03-19T14:12:31+01:00;11.089
19.03.2024;14:07:31;2024-03-19T14:07:31+01:00;11.089
19.03.2024;14:02:31;2024-03-19T14:02:31+01:00;11.088
19.03.2024;13:57:31;2024-03-19T13:57:31+01:00;11.088
19.03.2024;13:52:31;2024-03-19T13:52:31+01:00;11.088
19.03.2024;13:47:31;2024-03-19T13:47:31+01:00;11.088
19.03.2024;13:42:31;2024-03-19T13:42:31+01:00;11.088
19.03.2024;13:37:31;2024-03-19T13:37:31+01:00;11.087
19.03.2024;13:32:31;2024-03-19T13:32:31+01:00;11.087
19.03.2024;13:27:31;2024-03-19T13:27:31+01:00;11.087
19.03.2024;13:22:31;2024-03-19T13:22:31+01:00;11.087
19.03.2024;13:17:31;2024-03-19T13:17:31+01:00;11.086
19.03.2024;13:12:31;2024-03-19T13:12:31+01:00;11.086
19.03.2024;13:07:31;2024-03-19T13:07:31+01:00;11.086
19.03.2024;13:02:31;2024-03-19T13:02:31+01:00;11.085
19.03.2024;12:57:31;2024-03-19T12:57:31+01:00;11.085
19.03.2024;12:52:31;2024-03-19T12:52:31+01:00;11.085
19.03.2024;12:47:31;2024-03-19T12:47:31+01:00;11.085
19.03.2024;12:42:31;2024-03-19T12:42:31+01:00;11.084
19.03.2024;12:37:31;2024-03-19T12:37:31+01:00;11.084
19.03.2024;12:32:31;2024-03-19T12:32:31+01:00;11.084
19.03.2024;12:27:31;2024-03-19T12:27:31+01:00;11.083
19.03.2024;12:22:31;2024-03-19T12:22:31+01:00;11.083
19.03.2024;12:17:31;2024-03-19T12:17:31+01:00;11.083
19.03.2024;12:12:31;2024-03-19T12:12:31+01:00;11.083
19.03.2024;12:07:31;2024-03-19T12:07:31+01:00;11.083
19.03.2024;12:02:31;2024-03-19T12:02:31+01:00;11.082
19.03.2024;11:57:31;2024-03-19T11:57:31+01:00;11.082
19.03.2024;11:52:31;2024-03-19T11:52:31+01:00;11.082
19.03.2024;11:47:31;2024-03-19T11:47:31+01:00;11.081
19.03.2024;11:42:31;2024-03-19T11:42:31+01:00;11.081
19.03.2024;11:37:31;2024-03-19T11:37:31+01:00;11.081
19.03.2024;11:32:31;2024-03-19T11:32:31+01:00;11.081
19.03.2024;11:27:31;2024-03-19T11:27:31+01:00;11.08
19.03.2024;11:22:31;2024-03-19T11:22:31+01:00;11.08
19.03.2024;11:17:31;2024-03-19T11:17:31+01:00;11.08
19.03.2024;11:12:31;2024-03-19T11:12:31+01:00;11.08
19.03.2024;11:07:31;2024-03-19T11:07:31+01:00;11.08
19.03.2024;11:02:31;2024-03-19T11:02:31+01:00;11.079
19.03.2024;10:57:31;2024-03-19T10:57:31+01:00;11.079
19.03.2024;10:52:31;2024-03-19T10:52:31+01:00;11.078
19.03.2024;10:47:31;2024-03-19T10:47:31+01:00;11.078
19.03.2024;10:42:31;2024-03-19T10:42:31+01:00;11.078
19.03.2024;10:37:31;2024-03-19T10:37:31+01:00;11.078
19.03.2024;10:32:31;2024-03-19T10:32:31+01:00;11.078
19.03.2024;10:27:31;2024-03-19T10:27:31+01:00;11.077
19.03.2024;10:22:31;2024-03-19T10:22:31+01:00;11.077
19.03.2024;10:17:31;2024-03-19T10:17:31+01:00;11.077
19.03.2024;10:12:31;2024-03-19T10:12:31+01:00;11.077
19.03.2024;10:07:31;2024-03-19T10:07:31+01:00;11.077
19.03.2024;10:02:31;2024-03-19T10:02:31+01:00;11.076
19.03.2024;09:57:31;2024-03-19T09:57:31+01:00;11.076
19.03.2024;09:52:31;2024-03-19T09:52:31+01:00;11.075
19.03.2024;09:47:31;2024-03-19T09:47:31+01:00;11.075
19.03.2024;09:42:31;2024-03-19T09:42:31+01:00;11.075
19.03.2024;09:37:31;2024-03-19T09:37:31+01:00;11.075
19.03.2024;09:32:31;2024-03-19T09:32:31+01:00;11.074
19.03.2024;09:27:31;2024-03-19T09:27:31+01:00;11.074
19.03.2024;09:22:31;2024-03-19T09:22:31+01:00;11.074
19.03.2024;09:17:31;2024-03-19T09:17:31+01:00;11.074
19.03.2024;09:12:31;2024-03-19T09:12:31+01:00;11.074
19.03.2024;09:07:31;2024-03-19T09:07:31+01:00;11.073
19.03.2024;09:02:31;2024-03-19T09:02:31+01:00;11.073
19.03.2024;08:57:31;2024-03-19T08:57:31+01:00;11.073
19.03.2024;08:52:31;2024-03-19T08:52:31+01:00;11.072
19.03.2024;08:47:31;2024-03-19T08:47:31+01:00;11.072
19.03.2024;08:42:31;2024-03-19T08:42:31+01:00;11.072
19.03.2024;08:37:31;2024-03-19T08:37:31+01:00;11.071
19.03.2024;08:32:31;2024-03-19T08:32:31+01:00;11.071
19.03.2024;08:27:31;2024-03-19T08:27:31+01:00;11.071
19.03.2024;08:22:31;2024-03-19T08:22:31+01:00;11.071
19.03.2024;08:17:31;2024-03-19T08:17:31+01:00;11.071
19.03.2024;08:12:31;2024-03-19T08:12:31+01:00;11.07
19.03.2024;08:07:31;2024-03-19T08:07:31+01:00;11.07
